function_count,parameter_count,variable_count,declaration_count,if_count,for_count,while_count,switch_count,return_count,call_count,argument_count,assignment_count,binary_expression_count,identifier_count,block_count,expression_count,literal_count,ast_nodes,leaf_nodes,internal_nodes,max_depth,leaf_ratio,internal_ratio,branch_density,call_density,identifier_density,expression_density,variable_density,statement_density,nesting_factor,cyclomatic_estimate,avg_parameters,LOC,language,task_id,task_idx,SSI
0,1,4,4,1,1,0,0,1,3,3,1,3,24,1,2,5,121,83,38,15,0.6859504132231405,0.3140495867768595,0.0165289256198347,0.024793388429752,0.1983471074380165,0.0165289256198347,0.0330578512396694,0.0165289256198347,0.1239669421487603,3,1.0,10,javascript,JavaScript/69,69,-0.5934364478395159
0,1,3,3,0,0,1,0,1,6,6,1,0,24,2,3,3,120,78,42,15,0.65,0.35,0.0083333333333333,0.05,0.2,0.025,0.025,0.025,0.125,2,1.0,9,javascript,JavaScript/70,70,-0.6846651530354685
0,1,3,3,1,0,0,0,2,2,2,1,17,31,1,1,4,136,92,44,14,0.6764705882352942,0.3235294117647059,0.0073529411764705,0.0147058823529411,0.2279411764705882,0.0073529411764705,0.0220588235294117,0.0073529411764705,0.1029411764705882,2,1.0,8,javascript,JavaScript/71,71,-0.6265895178998047
0,2,3,3,2,0,1,0,3,1,1,0,5,22,2,2,6,119,82,37,13,0.6890756302521008,0.3109243697478991,0.0252100840336134,0.0084033613445378,0.1848739495798319,0.0168067226890756,0.0252100840336134,0.0168067226890756,0.1092436974789916,4,2.0,12,javascript,JavaScript/72,72,-0.2110208448841151
0,1,3,3,1,1,0,0,1,2,2,0,4,17,1,1,4,90,60,30,13,0.6666666666666666,0.3333333333333333,0.0222222222222222,0.0222222222222222,0.1888888888888888,0.0111111111111111,0.0333333333333333,0.0111111111111111,0.1444444444444444,3,1.0,7,javascript,JavaScript/73,73,-1.0703016948377042
0,3,3,3,1,0,0,0,2,2,2,0,3,23,1,0,2,104,72,32,13,0.6923076923076923,0.3076923076923077,0.0096153846153846,0.0192307692307692,0.2211538461538461,0.0,0.0288461538461538,0.0,0.125,2,3.0,8,javascript,JavaScript/74,74,-1.103231267290288
1,2,6,6,5,4,0,0,4,3,3,0,9,29,5,0,12,205,140,65,16,0.6829268292682927,0.3170731707317073,0.0439024390243902,0.0146341463414634,0.1414634146341463,0.0,0.0292682926829268,0.0,0.0780487804878048,10,2.0,20,javascript,JavaScript/75,75,2.148688782261326
0,1,2,2,1,0,1,0,2,0,0,1,5,13,1,1,3,71,48,23,9,0.676056338028169,0.323943661971831,0.028169014084507,0.0,0.1830985915492957,0.0140845070422535,0.028169014084507,0.0140845070422535,0.1267605633802817,3,1.0,8,javascript,JavaScript/76,76,-1.1040024803586173
0,1,1,1,0,0,0,0,1,4,4,1,2,14,1,1,3,70,46,24,15,0.6571428571428571,0.3428571428571428,0.0,0.0571428571428571,0.2,0.0142857142857142,0.0142857142857142,0.0142857142857142,0.2142857142857142,1,1.0,4,javascript,JavaScript/77,77,-2.001060545196778
0,1,4,4,1,1,0,0,1,1,1,0,1,15,1,1,3,79,54,25,11,0.6835443037974683,0.3164556962025316,0.0253164556962025,0.0126582278481012,0.189873417721519,0.0126582278481012,0.050632911392405,0.0126582278481012,0.1392405063291139,3,1.0,8,javascript,JavaScript/78,78,-1.1031040228217852
0,1,1,1,0,0,0,0,1,1,1,0,2,4,1,0,3,39,25,14,10,0.6410256410256411,0.358974358974359,0.0,0.0256410256410256,0.1025641025641025,0.0,0.0256410256410256,0.0,0.2564102564102564,1,1.0,3,javascript,JavaScript/79,79,-2.7526355910953564
0,1,2,2,2,1,0,0,3,0,0,0,12,21,1,0,10,121,84,37,13,0.6942148760330579,0.3057851239669421,0.024793388429752,0.0,0.1735537190082644,0.0,0.0165289256198347,0.0,0.1074380165289256,4,1.0,8,javascript,JavaScript/80,80,-0.4882438002419813
0,1,5,5,12,1,0,0,1,13,13,0,13,52,15,13,26,406,259,147,36,0.6379310344827587,0.3620689655172414,0.0320197044334975,0.0320197044334975,0.1280788177339901,0.0320197044334975,0.0123152709359605,0.0320197044334975,0.0886699507389162,14,1.0,34,javascript,JavaScript/81,81,4.876881161821508
0,1,3,3,2,1,0,0,3,0,0,0,7,14,4,0,7,91,61,30,11,0.6703296703296703,0.3296703296703296,0.0329670329670329,0.0,0.1538461538461538,0.0,0.0329670329670329,0.0,0.1208791208791208,4,1.0,8,javascript,JavaScript/82,82,-0.591062360171363
0,1,3,3,1,1,0,0,2,0,0,1,3,11,3,1,5,69,46,23,10,0.6666666666666666,0.3333333333333333,0.0289855072463768,0.0,0.1594202898550724,0.0144927536231884,0.0434782608695652,0.0144927536231884,0.144927536231884,3,1.0,8,javascript,JavaScript/83,83,-1.1179261406549998
0,1,2,2,0,0,1,0,1,1,1,1,5,11,2,2,6,69,44,25,13,0.6376811594202898,0.3623188405797101,0.0144927536231884,0.0144927536231884,0.1594202898550724,0.0289855072463768,0.0289855072463768,0.0289855072463768,0.1884057971014492,2,1.0,8,javascript,JavaScript/84,84,-1.427730542524901
0,1,3,3,1,1,0,0,1,0,0,0,3,14,3,1,5,78,53,25,12,0.6794871794871795,0.3205128205128205,0.0256410256410256,0.0,0.1794871794871795,0.0128205128205128,0.0384615384615384,0.0128205128205128,0.1538461538461538,3,1.0,9,javascript,JavaScript/85,85,-1.1546529898653644
0,1,8,8,3,4,0,0,1,6,6,4,16,75,8,4,10,346,238,108,20,0.6878612716763006,0.3121387283236994,0.0202312138728323,0.0173410404624277,0.2167630057803468,0.0115606936416184,0.0231213872832369,0.0115606936416184,0.0578034682080924,8,1.0,24,javascript,JavaScript/86,86,3.0657591066538643
0,1,4,4,1,2,0,0,1,1,1,0,4,24,4,1,3,121,83,38,16,0.6859504132231405,0.3140495867768595,0.024793388429752,0.0082644628099173,0.1983471074380165,0.0082644628099173,0.0330578512396694,0.0082644628099173,0.1322314049586777,4,1.0,11,javascript,JavaScript/87,87,-0.3389651716253796
0,1,7,7,1,2,0,0,1,0,0,3,14,45,4,3,8,201,138,63,16,0.6865671641791045,0.3134328358208955,0.0149253731343283,0.0,0.2238805970149253,0.0149253731343283,0.0348258706467661,0.0149253731343283,0.0796019900497512,4,1.0,16,javascript,JavaScript/88,88,0.7950987378549267
0,1,4,4,1,1,0,0,1,2,2,0,3,19,3,2,5,101,66,35,13,0.6534653465346535,0.3465346534653465,0.0198019801980198,0.0198019801980198,0.1881188118811881,0.0198019801980198,0.0396039603960396,0.0198019801980198,0.1287128712871287,3,1.0,9,javascript,JavaScript/89,89,-0.7993035131846375
0,1,8,8,2,2,1,0,2,0,0,3,6,45,6,4,5,198,135,63,13,0.6818181818181818,0.3181818181818182,0.0252525252525252,0.0,0.2272727272727272,0.0202020202020202,0.0404040404040404,0.0202020202020202,0.0656565656565656,6,1.0,23,javascript,JavaScript/90,90,1.4112519840002384
0,1,3,3,3,1,0,0,1,0,0,1,17,25,5,2,16,189,128,61,16,0.6772486772486772,0.3227513227513227,0.0211640211640211,0.0,0.1322751322751322,0.0105820105820105,0.0158730158730158,0.0105820105820105,0.0846560846560846,5,1.0,12,javascript,JavaScript/91,91,0.423293644479057
0,1,1,1,1,0,0,0,2,0,0,0,17,16,2,0,8,88,59,29,13,0.6704545454545454,0.3295454545454545,0.0113636363636363,0.0,0.1818181818181818,0.0,0.0113636363636363,0.0,0.1477272727272727,2,1.0,6,javascript,JavaScript/92,92,-1.3327932540924574
0,1,4,4,3,1,0,0,1,2,2,0,24,33,5,4,18,194,127,67,19,0.654639175257732,0.345360824742268,0.0206185567010309,0.0103092783505154,0.1701030927835051,0.0206185567010309,0.0206185567010309,0.0206185567010309,0.0979381443298969,5,1.0,11,javascript,JavaScript/93,93,0.8887912249902561
0,1,6,6,2,2,1,0,1,0,0,3,13,34,6,4,12,185,125,60,14,0.6756756756756757,0.3243243243243243,0.027027027027027,0.0,0.1837837837837838,0.0216216216216216,0.0324324324324324,0.0216216216216216,0.0756756756756756,6,1.0,16,javascript,JavaScript/94,94,1.2661891350086998
0,1,5,5,3,1,0,0,2,4,4,2,12,30,6,3,15,196,130,66,16,0.6632653061224489,0.336734693877551,0.0204081632653061,0.0204081632653061,0.1530612244897959,0.0153061224489795,0.0255102040816326,0.0153061224489795,0.0816326530612244,5,1.0,14,javascript,JavaScript/95,95,0.928108310970233
0,1,5,5,2,2,0,0,1,1,1,1,6,21,5,2,6,124,83,41,13,0.6693548387096774,0.3306451612903225,0.032258064516129,0.0080645161290322,0.1693548387096774,0.0161290322580645,0.0403225806451612,0.0161290322580645,0.1048387096774193,5,1.0,11,javascript,JavaScript/96,96,0.10454111562866068
0,1,1,1,2,0,0,0,1,0,0,2,5,11,3,2,4,73,47,26,10,0.6438356164383562,0.3561643835616438,0.0273972602739726,0.0,0.1506849315068493,0.0273972602739726,0.0136986301369863,0.0273972602739726,0.136986301369863,3,1.0,5,javascript,JavaScript/97,97,-1.446020351904787
0,1,3,3,1,1,0,0,1,0,0,0,10,20,3,1,8,125,85,40,15,0.68,0.32,0.016,0.0,0.16,0.008,0.024,0.008,0.12,3,1.0,7,javascript,JavaScript/98,98,-0.6749731527126934
0,1,2,2,1,0,0,0,1,1,1,1,4,14,3,3,3,72,45,27,10,0.625,0.375,0.0138888888888888,0.0138888888888888,0.1944444444444444,0.0416666666666666,0.0277777777777777,0.0416666666666666,0.1388888888888889,2,1.0,7,javascript,JavaScript/99,99,-1.593343763565085
0,1,3,3,0,1,0,0,1,1,1,0,2,12,2,1,2,62,41,21,10,0.6612903225806451,0.3387096774193548,0.0161290322580645,0.0161290322580645,0.1935483870967742,0.0161290322580645,0.0483870967741935,0.0161290322580645,0.1612903225806451,2,1.0,7,javascript,JavaScript/100,100,-1.59888130939344
0,1,5,5,3,1,0,0,1,2,2,3,6,29,6,6,10,179,118,61,14,0.659217877094972,0.3407821229050279,0.0223463687150838,0.0111731843575419,0.1620111731843575,0.0335195530726257,0.0279329608938547,0.0335195530726257,0.0782122905027933,5,1.0,22,javascript,JavaScript/101,101,0.5768525844767124
0,1,2,2,1,1,0,0,2,0,0,0,3,10,3,0,3,62,42,20,11,0.6774193548387096,0.3225806451612903,0.032258064516129,0.0,0.1612903225806451,0.0,0.032258064516129,0.0,0.1774193548387097,3,1.0,6,javascript,JavaScript/102,102,-1.3858611798881286
0,1,2,2,2,0,0,0,2,1,1,1,9,14,3,1,8,98,64,34,13,0.6530612244897959,0.3469387755102041,0.0204081632653061,0.010204081632653,0.1428571428571428,0.010204081632653,0.0204081632653061,0.010204081632653,0.1326530612244898,3,1.0,6,javascript,JavaScript/103,103,-0.9536469856466772
0,1,10,10,4,3,1,0,1,1,1,5,12,57,9,6,10,277,188,89,14,0.6787003610108303,0.3212996389891697,0.0288808664259927,0.003610108303249,0.2057761732851985,0.0216606498194945,0.0361010830324909,0.0216606498194945,0.0505415162454873,9,1.0,32,javascript,JavaScript/104,104,2.9354292228141032
0,1,9,9,3,4,0,0,1,2,2,4,11,60,8,6,16,324,226,98,13,0.6975308641975309,0.3024691358024691,0.0216049382716049,0.0061728395061728,0.1851851851851851,0.0185185185185185,0.0277777777777777,0.0185185185185185,0.0401234567901234,8,1.0,25,javascript,JavaScript/105,105,2.6492618539055703
0,1,5,5,1,1,0,0,1,2,2,0,3,21,4,4,5,112,73,39,13,0.6517857142857143,0.3482142857142857,0.0178571428571428,0.0178571428571428,0.1875,0.0357142857142857,0.0446428571428571,0.0357142857142857,0.1160714285714285,3,1.0,12,javascript,JavaScript/106,106,-0.5261928171693
0,1,7,7,3,2,0,0,1,1,1,1,8,30,7,3,10,179,120,59,16,0.6703910614525139,0.329608938547486,0.0279329608938547,0.0055865921787709,0.1675977653631284,0.0167597765363128,0.0391061452513966,0.0167597765363128,0.0893854748603352,6,1.0,19,javascript,JavaScript/107,107,0.9933446208240211
0,1,5,5,2,1,1,0,1,0,0,2,8,27,5,6,9,153,101,52,15,0.6601307189542484,0.3398692810457516,0.0261437908496732,0.0,0.1764705882352941,0.0392156862745098,0.0326797385620915,0.0392156862745098,0.0980392156862745,5,1.0,19,javascript,JavaScript/108,108,0.5751070511706096
0,1,6,6,4,2,0,0,3,2,2,2,7,30,7,4,14,194,131,63,14,0.6752577319587629,0.3247422680412371,0.0309278350515463,0.0103092783505154,0.1546391752577319,0.0206185567010309,0.0309278350515463,0.0206185567010309,0.0721649484536082,7,1.0,22,javascript,JavaScript/109,109,1.3755954027812622
0,1,5,5,3,2,0,0,2,0,0,0,7,25,6,2,9,152,103,49,12,0.6776315789473685,0.3223684210526316,0.0328947368421052,0.0,0.1644736842105263,0.0131578947368421,0.0328947368421052,0.0131578947368421,0.0789473684210526,6,1.0,12,javascript,JavaScript/110,110,0.49460653110268604
1,2,6,6,4,1,0,0,3,3,3,4,6,52,9,5,5,277,187,90,15,0.6750902527075813,0.3249097472924188,0.0180505415162454,0.0108303249097472,0.187725631768953,0.0180505415162454,0.0216606498194945,0.0180505415162454,0.0541516245487364,6,2.0,23,javascript,JavaScript/111,111,1.784444282648403
0,1,7,7,4,3,0,0,2,0,0,2,9,40,8,3,13,222,152,70,14,0.6846846846846847,0.3153153153153153,0.0315315315315315,0.0,0.1801801801801801,0.0135135135135135,0.0315315315315315,0.0135135135135135,0.063063063063063,8,1.0,24,javascript,JavaScript/112,112,1.753640593483143
0,1,6,6,1,2,0,0,1,3,3,1,12,32,4,3,10,188,125,63,19,0.6648936170212766,0.3351063829787234,0.0159574468085106,0.0159574468085106,0.1702127659574468,0.0159574468085106,0.0319148936170212,0.0159574468085106,0.101063829787234,4,1.0,13,javascript,JavaScript/113,113,0.641636313837178
0,1,6,6,1,3,0,0,1,0,0,1,5,29,5,2,4,136,94,42,14,0.6911764705882353,0.3088235294117647,0.0294117647058823,0.0,0.213235294117647,0.0147058823529411,0.0441176470588235,0.0147058823529411,0.1029411764705882,5,1.0,13,javascript,JavaScript/114,114,0.3227037539045721
0,1,5,5,1,2,1,0,1,0,0,0,4,25,5,3,6,133,91,42,14,0.6842105263157895,0.3157894736842105,0.0300751879699248,0.0,0.18796992481203,0.0225563909774436,0.037593984962406,0.0225563909774436,0.1052631578947368,5,1.0,14,javascript,JavaScript/115,115,0.3209701465694843
0,1,12,12,4,4,0,0,1,2,2,3,13,66,9,5,10,311,212,99,16,0.6816720257234726,0.3183279742765273,0.0257234726688102,0.0064308681672025,0.2122186495176848,0.0160771704180064,0.0385852090032154,0.0160771704180064,0.0514469453376205,9,1.0,27,javascript,JavaScript/116,116,3.1274587160127125
0,1,6,6,3,2,0,0,2,2,2,0,23,58,6,2,14,330,227,103,23,0.6878787878787879,0.3121212121212121,0.0151515151515151,0.006060606060606,0.1757575757575757,0.006060606060606,0.0181818181818181,0.006060606060606,0.0696969696969697,6,1.0,16,javascript,JavaScript/117,117,2.11777482017997
0,1,2,2,1,1,0,0,2,0,0,0,81,69,3,0,53,522,358,164,24,0.685823754789272,0.3141762452107279,0.003831417624521,0.0,0.132183908045977,0.0,0.003831417624521,0.0,0.0459770114942528,3,1.0,17,javascript,JavaScript/118,118,3.2934155951559294
0,1,6,6,6,2,0,0,3,0,0,5,14,38,11,9,23,280,186,94,12,0.6642857142857143,0.3357142857142857,0.0285714285714285,0.0,0.1357142857142857,0.0321428571428571,0.0214285714285714,0.0321428571428571,0.0428571428571428,9,1.0,27,javascript,JavaScript/119,119,2.5184960769701963
0,1,6,6,3,2,0,0,2,1,1,3,6,40,6,3,3,181,123,58,13,0.6795580110497238,0.3204419889502762,0.0276243093922651,0.005524861878453,0.2209944751381215,0.0165745856353591,0.0331491712707182,0.0165745856353591,0.0718232044198895,6,1.0,18,javascript,JavaScript/120,120,0.8934882974574553
0,1,3,3,1,1,0,0,1,0,0,0,3,14,3,1,5,78,53,25,12,0.6794871794871795,0.3205128205128205,0.0256410256410256,0.0,0.1794871794871795,0.0128205128205128,0.0384615384615384,0.0128205128205128,0.1538461538461538,3,1.0,9,javascript,JavaScript/121,121,-1.1546529898653644
0,1,3,3,1,1,0,0,1,0,0,0,4,16,3,1,4,85,58,27,12,0.6823529411764706,0.3176470588235294,0.0235294117647058,0.0,0.188235294117647,0.0117647058823529,0.0352941176470588,0.0117647058823529,0.1411764705882353,3,1.0,7,javascript,JavaScript/122,122,-1.087946491852136
0,1,9,9,5,3,1,0,1,1,1,6,13,56,11,7,12,288,194,94,13,0.6736111111111112,0.3263888888888889,0.03125,0.0034722222222222,0.1944444444444444,0.0243055555555555,0.03125,0.0243055555555555,0.0451388888888888,10,1.0,30,javascript,JavaScript/123,123,3.198239905670624
0,1,2,2,5,0,0,0,6,1,1,0,33,25,6,0,43,275,188,87,17,0.6836363636363636,0.3163636363636363,0.0181818181818181,0.0036363636363636,0.0909090909090909,0.0,0.0072727272727272,0.0,0.0618181818181818,6,1.0,9,javascript,JavaScript/124,124,1.7900126139180836
0,1,5,5,3,1,0,0,3,3,3,1,9,29,7,2,8,176,115,61,18,0.6534090909090909,0.3465909090909091,0.0227272727272727,0.0170454545454545,0.1647727272727272,0.0113636363636363,0.0284090909090909,0.0113636363636363,0.1022727272727272,5,1.0,20,javascript,JavaScript/125,125,0.7383760821605309
0,1,4,4,4,1,0,0,4,0,0,2,5,24,7,3,11,152,102,50,13,0.6710526315789473,0.3289473684210526,0.0328947368421052,0.0,0.1578947368421052,0.0197368421052631,0.0263157894736842,0.0197368421052631,0.0855263157894736,6,1.0,16,javascript,JavaScript/126,126,0.6040936123902623
0,1,5,5,5,1,0,0,3,0,0,3,11,30,7,3,14,189,128,61,11,0.6772486772486772,0.3227513227513227,0.0317460317460317,0.0,0.1587301587301587,0.0158730158730158,0.0264550264550264,0.0158730158730158,0.0582010582010582,7,1.0,13,javascript,JavaScript/127,127,1.1339106003758634
0,1,4,4,3,1,0,0,3,0,0,1,6,25,5,3,9,140,94,46,13,0.6714285714285714,0.3285714285714285,0.0285714285714285,0.0,0.1785714285714285,0.0214285714285714,0.0285714285714285,0.0214285714285714,0.0928571428571428,5,1.0,11,javascript,JavaScript/128,128,0.1606824198078451
0,1,8,8,6,3,0,0,1,2,2,6,29,79,11,8,21,394,269,125,14,0.682741116751269,0.3172588832487309,0.0228426395939086,0.0050761421319796,0.2005076142131979,0.0203045685279187,0.0203045685279187,0.0203045685279187,0.0355329949238578,10,1.0,24,javascript,JavaScript/129,129,3.8341789458750473
0,1,3,3,3,1,0,0,3,2,2,0,14,21,6,2,17,167,112,55,18,0.6706586826347305,0.3293413173652694,0.0239520958083832,0.0119760479041916,0.1257485029940119,0.0119760479041916,0.0179640718562874,0.0119760479041916,0.1077844311377245,5,1.0,14,javascript,JavaScript/130,130,0.5507819884201228
0,1,4,4,2,0,1,0,2,0,0,2,8,16,4,3,11,110,72,38,13,0.6545454545454545,0.3454545454545454,0.0272727272727272,0.0,0.1454545454545454,0.0272727272727272,0.0363636363636363,0.0272727272727272,0.1181818181818181,4,1.0,13,javascript,JavaScript/131,131,-0.08923407625937711
0,1,10,10,2,3,0,0,1,3,3,0,10,48,7,5,10,246,165,81,14,0.6707317073170732,0.3292682926829268,0.0203252032520325,0.0121951219512195,0.1951219512195122,0.0203252032520325,0.040650406504065,0.0203252032520325,0.056910569105691,6,1.0,26,javascript,JavaScript/132,132,1.7588223545476795
0,1,4,4,2,1,0,0,1,0,0,3,10,25,5,4,8,132,87,45,16,0.6590909090909091,0.3409090909090909,0.0227272727272727,0.0,0.1893939393939394,0.0303030303030303,0.0303030303030303,0.0303030303030303,0.1212121212121212,4,1.0,12,javascript,JavaScript/133,133,-0.02808943776041678
0,1,3,3,4,0,0,0,5,1,1,0,20,21,5,0,18,174,115,59,13,0.6609195402298851,0.3390804597701149,0.0229885057471264,0.0057471264367816,0.1206896551724138,0.0,0.0172413793103448,0.0,0.0747126436781609,5,1.0,11,javascript,JavaScript/134,134,0.531756701179221
0,1,2,2,2,1,0,0,3,0,0,0,5,14,4,0,6,94,63,31,12,0.6702127659574468,0.3297872340425531,0.0319148936170212,0.0,0.1489361702127659,0.0,0.0212765957446808,0.0,0.1276595744680851,4,1.0,7,javascript,JavaScript/135,135,-0.7520215722630074
0,1,4,4,4,1,0,0,1,0,0,4,9,35,6,4,5,168,113,55,12,0.6726190476190477,0.3273809523809524,0.0297619047619047,0.0,0.2083333333333333,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0714285714285714,6,1.0,11,javascript,JavaScript/136,136,0.5478091714958141
0,1,3,3,4,0,0,0,3,6,6,2,4,25,5,2,7,158,103,55,14,0.6518987341772152,0.3481012658227848,0.0253164556962025,0.0379746835443038,0.1582278481012658,0.0126582278481012,0.0189873417721519,0.0126582278481012,0.0886075949367088,5,1.0,9,javascript,JavaScript/137,137,0.2821165939347335
0,1,1,1,0,0,0,0,1,0,0,0,4,4,1,0,3,33,21,12,10,0.6363636363636364,0.3636363636363636,0.0,0.0,0.1212121212121212,0.0,0.0303030303030303,0.0,0.303030303030303,1,1.0,3,javascript,JavaScript/138,138,-2.97010340043876
0,1,4,4,0,0,2,0,1,0,0,0,2,14,3,4,4,84,55,29,11,0.6547619047619048,0.3452380952380952,0.0238095238095238,0.0,0.1666666666666666,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.1309523809523809,3,1.0,14,javascript,JavaScript/139,139,-0.5959257777218726
0,1,4,4,8,1,0,0,1,0,0,1,9,33,11,10,18,243,159,84,16,0.654320987654321,0.345679012345679,0.037037037037037,0.0,0.1358024691358024,0.0411522633744856,0.0164609053497942,0.0411522633744856,0.0658436213991769,10,1.0,20,javascript,JavaScript/140,140,1.9441994487533822
0,1,5,5,6,1,0,0,6,4,4,0,19,32,8,1,29,307,205,102,15,0.6677524429967426,0.3322475570032573,0.022801302931596,0.013029315960912,0.1042345276872964,0.003257328990228,0.01628664495114,0.003257328990228,0.0488599348534201,8,1.0,14,javascript,JavaScript/141,141,2.3595415256221943
0,1,3,3,2,1,0,0,1,0,0,0,8,26,5,3,6,134,90,44,16,0.6716417910447762,0.3283582089552239,0.0223880597014925,0.0,0.1940298507462686,0.0223880597014925,0.0223880597014925,0.0223880597014925,0.1194029850746268,4,1.0,9,javascript,JavaScript/142,142,-0.31210130796610186
0,1,7,7,4,2,0,0,1,1,1,2,12,36,8,3,11,213,142,71,15,0.6666666666666666,0.3333333333333333,0.028169014084507,0.0046948356807511,0.1690140845070422,0.0140845070422535,0.0328638497652582,0.0140845070422535,0.0704225352112676,7,1.0,16,javascript,JavaScript/143,143,1.4641926565102426
0,1,5,5,0,0,0,0,1,6,6,0,4,21,1,0,5,114,75,39,11,0.6578947368421053,0.3421052631578947,0.0,0.0526315789473684,0.1842105263157894,0.0,0.043859649122807,0.0,0.0964912280701754,1,1.0,7,javascript,JavaScript/144,144,-1.033213105293058
0,1,11,11,3,2,2,0,1,0,0,8,21,62,8,12,22,321,215,106,17,0.6697819314641744,0.3302180685358255,0.0218068535825545,0.0,0.1931464174454828,0.0373831775700934,0.0342679127725856,0.0373831775700934,0.0529595015576324,8,1.0,31,javascript,JavaScript/145,145,3.7451586826995698
0,1,4,4,2,1,0,0,1,3,3,0,8,22,4,1,9,136,90,46,17,0.6617647058823529,0.3382352941176471,0.0220588235294117,0.0220588235294117,0.1617647058823529,0.0073529411764705,0.0294117647058823,0.0073529411764705,0.125,4,1.0,11,javascript,JavaScript/146,146,-0.12875979538682167
0,1,7,7,1,4,0,0,1,1,1,0,15,35,6,2,10,191,131,60,19,0.6858638743455497,0.3141361256544502,0.0261780104712041,0.0052356020942408,0.1832460732984293,0.0104712041884816,0.0366492146596858,0.0104712041884816,0.0994764397905759,6,1.0,15,javascript,JavaScript/147,147,1.3116164753399537
0,1,9,9,4,3,0,0,2,1,1,4,12,45,8,5,17,280,193,87,11,0.6892857142857143,0.3107142857142857,0.025,0.0035714285714285,0.1607142857142857,0.0178571428571428,0.0321428571428571,0.0178571428571428,0.0392857142857142,8,1.0,22,javascript,JavaScript/148,148,2.3476815166090064
0,1,9,9,6,4,0,0,1,5,5,4,18,75,11,5,17,393,268,125,21,0.6819338422391857,0.3180661577608142,0.0254452926208651,0.0127226463104325,0.1908396946564885,0.0127226463104325,0.0229007633587786,0.0127226463104325,0.0534351145038167,11,1.0,32,javascript,JavaScript/149,149,4.062133207803092
0,1,3,3,2,1,0,0,3,0,0,0,7,18,4,0,4,92,63,29,11,0.6847826086956522,0.3152173913043478,0.0326086956521739,0.0,0.1956521739130435,0.0,0.0326086956521739,0.0,0.1195652173913043,4,1.0,8,javascript,JavaScript/150,150,-0.5678339343593689
0,1,3,3,1,1,0,0,1,0,0,0,6,18,3,1,5,94,64,30,13,0.6808510638297872,0.3191489361702128,0.0212765957446808,0.0,0.1914893617021276,0.0106382978723404,0.0319148936170212,0.0106382978723404,0.1382978723404255,3,1.0,9,javascript,JavaScript/151,151,-0.9772888995247645
0,1,2,2,1,1,0,0,1,0,0,1,2,19,2,2,2,87,60,27,12,0.6896551724137931,0.3103448275862069,0.0229885057471264,0.0,0.2183908045977011,0.0229885057471264,0.0229885057471264,0.0229885057471264,0.1379310344827586,3,1.0,7,javascript,JavaScript/152,152,-1.2115117126232078
0,1,7,7,3,2,0,0,1,1,1,2,12,38,6,4,12,201,136,65,15,0.6766169154228856,0.3233830845771144,0.0248756218905472,0.0049751243781094,0.1890547263681592,0.0199004975124378,0.0348258706467661,0.0199004975124378,0.0746268656716417,6,1.0,17,javascript,JavaScript/153,153,1.2182359215898115
0,1,7,7,2,3,0,0,2,0,0,1,11,32,6,1,10,168,116,52,16,0.6904761904761905,0.3095238095238095,0.0297619047619047,0.0,0.1904761904761904,0.0059523809523809,0.0416666666666666,0.0059523809523809,0.0952380952380952,6,1.0,16,javascript,JavaScript/154,154,1.0648855768092949
0,1,3,3,2,0,1,0,1,0,0,2,7,16,5,4,8,111,71,40,13,0.6396396396396397,0.3603603603603603,0.027027027027027,0.0,0.1441441441441441,0.036036036036036,0.027027027027027,0.036036036036036,0.1171171171171171,4,1.0,11,javascript,JavaScript/155,155,-0.28859620767338817
0,1,6,6,0,0,2,0,1,0,0,1,4,25,3,4,30,212,156,56,14,0.7358490566037735,0.2641509433962264,0.0094339622641509,0.0,0.1179245283018868,0.0188679245283018,0.0283018867924528,0.0188679245283018,0.0660377358490566,3,1.0,16,javascript,JavaScript/156,156,0.7613419486028603
0,1,1,1,0,0,0,0,1,0,0,0,17,22,1,0,0,76,51,25,12,0.6710526315789473,0.3289473684210526,0.0,0.0,0.2894736842105263,0.0,0.0131578947368421,0.0,0.1578947368421052,1,1.0,3,javascript,JavaScript/157,157,-1.8622429899158908
0,1,8,8,4,3,0,0,2,0,0,3,11,46,8,4,11,242,165,77,16,0.6818181818181818,0.3181818181818182,0.0289256198347107,0.0,0.1900826446280991,0.0165289256198347,0.0330578512396694,0.0165289256198347,0.0661157024793388,8,1.0,20,javascript,JavaScript/158,158,2.069722622166479
0,1,1,1,1,0,0,0,2,0,0,0,4,12,2,0,1,56,39,17,10,0.6964285714285714,0.3035714285714285,0.0178571428571428,0.0,0.2142857142857142,0.0,0.0178571428571428,0.0,0.1785714285714285,2,1.0,6,javascript,JavaScript/159,159,-1.908256814567605
0,1,6,6,8,3,2,0,1,10,10,6,29,102,14,21,43,586,398,188,21,0.6791808873720137,0.3208191126279863,0.0221843003412969,0.0170648464163822,0.1740614334470989,0.0358361774744027,0.0102389078498293,0.0358361774744027,0.0358361774744027,14,1.0,54,javascript,JavaScript/160,160,6.737945131164357
0,1,7,7,3,2,0,0,2,2,2,2,11,39,6,6,15,215,143,72,13,0.6651162790697674,0.3348837209302325,0.0232558139534883,0.0093023255813953,0.1813953488372093,0.027906976744186,0.0325581395348837,0.027906976744186,0.0604651162790697,6,1.0,21,javascript,JavaScript/161,161,1.3810080085858463
