function_count,parameter_count,variable_count,declaration_count,if_count,for_count,while_count,switch_count,return_count,call_count,argument_count,assignment_count,binary_expression_count,identifier_count,block_count,expression_count,literal_count,ast_nodes,leaf_nodes,internal_nodes,max_depth,leaf_ratio,internal_ratio,branch_density,call_density,identifier_density,expression_density,variable_density,statement_density,nesting_factor,cyclomatic_estimate,avg_parameters,language,repository,function,SSI
1,1,6,3,1,0,1,0,1,17,19,3,0,40,5,5,6,241,165,76,15,0.6846473029045643,0.3153526970954357,0.0082987551867219,0.0705394190871369,0.1659751037344398,0.0207468879668049,0.0248962655601659,0.0207468879668049,0.0622406639004149,3,1.0,java,Impetus/Kundera,ThriftClientFactory.getConnection,1.2999083972352226
1,2,0,0,4,0,0,0,5,15,17,0,3,49,6,1,3,241,169,72,16,0.7012448132780082,0.2987551867219917,0.0165975103734439,0.0622406639004149,0.2033195020746888,0.0041493775933609,0.0,0.0041493775933609,0.0663900414937759,5,2.0,java,lucee/Lucee,Operator.compare,1.1693999457776043
1,2,8,4,4,0,0,0,1,15,15,0,2,49,6,8,9,258,180,78,13,0.6976744186046512,0.3023255813953488,0.0155038759689922,0.0581395348837209,0.189922480620155,0.0310077519379844,0.0310077519379844,0.0310077519379844,0.0503875968992248,5,2.0,java,ModeShape/modeshape,OracleDdlParser.parseCreateProcedureStatement,1.630434190647692
1,2,2,1,1,0,0,0,1,5,6,0,0,19,3,2,0,113,76,37,10,0.672566371681416,0.3274336283185841,0.0088495575221238,0.0442477876106194,0.168141592920354,0.0176991150442477,0.0176991150442477,0.0176991150442477,0.0884955752212389,2,2.0,java,apache/incubator-shardingsphere,ExtractorUtils.getAllDescendantNodes,-1.0862658082589525
1,3,0,0,0,0,0,0,1,2,2,0,0,9,1,0,0,48,31,17,8,0.6458333333333334,0.3541666666666667,0.0,0.0416666666666666,0.1875,0.0,0.0,0.0,0.1666666666666666,1,3.0,java,derari/cthul,Boxing.boxLongs,-2.4318952008683814
1,1,0,0,0,0,0,0,1,3,3,0,0,9,1,1,2,51,37,14,8,0.7254901960784313,0.2745098039215686,0.0,0.0588235294117647,0.1764705882352941,0.0196078431372549,0.0,0.0196078431372549,0.1568627450980392,1,1.0,java,spring-projects/spring-shell,TableBuilder.addInnerBorder,-2.1828367939107554
1,2,0,0,1,0,0,0,0,5,7,0,2,18,4,2,3,120,82,38,12,0.6833333333333333,0.3166666666666666,0.0083333333333333,0.0416666666666666,0.15,0.0166666666666666,0.0,0.0166666666666666,0.1,2,2.0,java,aws/aws-sdk-java,WarningMarshaller.marshall,-1.126880335228837
1,6,10,5,5,0,0,0,0,19,28,2,0,77,15,6,0,530,367,163,13,0.6924528301886792,0.3075471698113207,0.0094339622641509,0.0358490566037735,0.1452830188679245,0.0113207547169811,0.0188679245283018,0.0113207547169811,0.0245283018867924,6,6.0,java,gsi-upm/Shanks,ComplexScenario.addScenario,3.673278270886564
1,0,0,0,1,0,1,4,0,18,18,1,2,31,3,14,13,370,233,137,20,0.6297297297297297,0.3702702702702702,0.0054054054054054,0.0486486486486486,0.0837837837837837,0.0378378378378378,0.0,0.0378378378378378,0.054054054054054,3,0.0,java,j-a-w-r/jawr-main-repo,JSMin.jsmin,2.1530537008941
1,1,0,0,1,0,0,0,1,2,3,0,1,6,1,0,2,53,35,18,8,0.660377358490566,0.3396226415094339,0.0188679245283018,0.0377358490566037,0.1132075471698113,0.0,0.0,0.0,0.1509433962264151,2,1.0,java,schallee/alib4j,PkgRes.getPackageName,-2.069881438108629
2,2,0,0,0,0,0,0,2,3,4,0,0,10,2,0,0,115,73,42,15,0.6347826086956522,0.3652173913043478,0.0,0.0260869565217391,0.0869565217391304,0.0,0.0,0.0,0.1304347826086956,1,1.0,java,Azure/azure-sdk-for-java,FileServersInner.listByResourceGroupNextAsync,-1.614488903061439
1,1,6,3,0,1,0,0,0,3,4,1,2,19,2,2,0,101,66,35,10,0.6534653465346535,0.3465346534653465,0.0099009900990099,0.0297029702970297,0.1881188118811881,0.0198019801980198,0.0594059405940594,0.0198019801980198,0.099009900990099,2,1.0,java,anotheria/moskito,BuiltinErrorCatcher.trimList,-0.936036059142641
1,1,2,1,0,0,1,0,1,4,4,1,1,19,2,1,2,83,57,26,9,0.6867469879518072,0.3132530120481928,0.0120481927710843,0.0481927710843373,0.2289156626506024,0.0120481927710843,0.0240963855421686,0.0120481927710843,0.108433734939759,2,1.0,java,atomix/atomix,AbstractBuffer.calculateCapacity,-1.0777359089823924
1,3,6,3,0,0,0,0,0,13,13,0,1,43,1,1,8,217,153,64,11,0.7050691244239631,0.2949308755760368,0.0,0.0599078341013824,0.1981566820276497,0.0046082949308755,0.0276497695852534,0.0046082949308755,0.0506912442396313,1,3.0,java,cdk/cdk,CDKToBeam.addExtendedTetrahedralConfiguration,0.0012799276033021196
1,0,0,0,1,0,0,0,1,4,5,0,1,13,2,2,2,78,54,24,10,0.6923076923076923,0.3076923076923077,0.0128205128205128,0.0512820512820512,0.1666666666666666,0.0256410256410256,0.0,0.0256410256410256,0.1282051282051282,2,0.0,java,OpenLiberty/open-liberty,MessageProcessor.discardMsgsAfterQueueDeletion,-1.6083172551879616
1,1,0,0,1,0,0,0,1,0,1,2,1,6,3,2,2,59,39,20,9,0.6610169491525424,0.3389830508474576,0.0169491525423728,0.0,0.1016949152542373,0.0338983050847457,0.0,0.0338983050847457,0.1525423728813559,2,1.0,java,Azure/azure-sdk-for-java,FileGetPropertiesFromTaskOptions.withIfModifiedSince,-1.9284006250959478
1,2,8,4,0,0,0,0,1,0,1,2,7,26,1,2,3,149,95,54,11,0.6375838926174496,0.3624161073825503,0.0,0.0,0.174496644295302,0.0134228187919463,0.0536912751677852,0.0134228187919463,0.0738255033557047,1,2.0,java,tango-controls/JTango,PollThread.time_diff,-0.7400595275479701
1,3,10,5,1,2,0,0,2,2,2,0,3,27,2,0,2,137,90,47,10,0.656934306569343,0.3430656934306569,0.0218978102189781,0.0145985401459854,0.1970802919708029,0.0,0.072992700729927,0.0,0.072992700729927,4,3.0,java,aoindustries/aocode-public,StringUtility.indexOf,0.1859706711645947
1,1,4,2,2,0,0,0,1,3,4,1,4,21,3,1,3,117,79,38,14,0.6752136752136753,0.3247863247863248,0.017094017094017,0.0256410256410256,0.1794871794871795,0.0085470085470085,0.0341880341880341,0.0085470085470085,0.1196581196581196,3,1.0,java,real-logic/simple-binary-encoding,JavaUtil.formatPropertyName,-0.6377755139618702
1,4,6,3,2,0,0,0,6,19,21,4,2,55,14,8,5,367,245,122,16,0.667574931880109,0.332425068119891,0.0054495912806539,0.0517711171662125,0.1498637602179836,0.0217983651226158,0.0163487738419618,0.0217983651226158,0.0435967302452316,3,4.0,java,jboss/jboss-jstl-api_spec,JstlBaseTLV.validate,2.720466062070502
1,2,4,2,3,0,0,0,4,8,8,0,12,41,4,1,7,212,141,71,11,0.6650943396226415,0.3349056603773584,0.0141509433962264,0.0377358490566037,0.1933962264150943,0.0047169811320754,0.0188679245283018,0.0047169811320754,0.0518867924528301,4,2.0,java,spotbugs/spotbugs,UselessSubclassMethod.differentAttributes,0.6509823790364482
1,1,0,0,1,0,1,0,1,3,5,1,2,12,3,2,1,101,66,35,11,0.6534653465346535,0.3465346534653465,0.0198019801980198,0.0297029702970297,0.1188118811881188,0.0198019801980198,0.0,0.0198019801980198,0.1089108910891089,3,1.0,java,ist-dresden/composum,ComponentTag.getReplacedAttributes,-0.9865859252066896
1,0,2,1,1,0,0,0,2,2,2,0,1,6,3,0,4,61,41,20,8,0.6721311475409836,0.3278688524590163,0.0163934426229508,0.0327868852459016,0.0983606557377049,0.0,0.0327868852459016,0.0,0.1311475409836065,2,0.0,java,petergeneric/stdlib,MediaInfoTrack.getOtherTrackType,-1.6213257077784056
1,1,4,2,0,0,0,0,0,65,88,0,10,193,1,13,26,917,670,247,18,0.7306434023991276,0.2693565976008724,0.0,0.0708833151581243,0.2104689203925845,0.0141766630316248,0.0043620501635768,0.0141766630316248,0.0196292257360959,1,1.0,java,phax/ph-bdve,EN16931Validation.initEN16931,6.612322045036257
1,2,4,2,2,0,0,0,1,6,8,1,1,23,4,3,2,126,85,41,11,0.6746031746031746,0.3253968253968254,0.0158730158730158,0.0476190476190476,0.1825396825396825,0.0238095238095238,0.0317460317460317,0.0238095238095238,0.0873015873015873,3,2.0,java,bushidowallet/bushido-java-service,V2WalletServiceImpl.getTransactionsKeys,-0.37110481632549913
1,3,2,1,1,0,0,0,2,4,5,0,3,18,2,0,2,97,67,30,9,0.6907216494845361,0.3092783505154639,0.0103092783505154,0.0412371134020618,0.1855670103092783,0.0,0.0206185567010309,0.0,0.0927835051546391,2,3.0,java,wisdom-framework/wisdom-jcr,RepositoryManagerImpl.getSession,-1.07995146799835
1,1,2,1,1,0,0,0,2,2,6,1,1,12,4,1,3,121,82,39,11,0.6776859504132231,0.3223140495867768,0.0082644628099173,0.0165289256198347,0.0991735537190082,0.0082644628099173,0.0165289256198347,0.0082644628099173,0.0909090909090909,2,1.0,java,MKLab-ITI/multimedia-indexing,ImageIOGreyScale.getImageWritersByMIMEType,-1.022492195814715
1,1,2,1,2,0,0,0,1,12,13,0,0,24,3,4,5,155,105,50,10,0.6774193548387096,0.3225806451612903,0.0129032258064516,0.0774193548387096,0.1548387096774193,0.0258064516129032,0.0129032258064516,0.0258064516129032,0.064516129032258,3,1.0,java,apache/groovy,GroovyMBean.describeAttribute,-0.25764487764981436
1,2,2,1,0,0,0,0,1,2,2,0,0,9,1,0,0,51,34,17,7,0.6666666666666666,0.3333333333333333,0.0,0.0392156862745098,0.1764705882352941,0.0,0.0392156862745098,0.0,0.1372549019607843,1,2.0,java,artikcloud/artikcloud-java,WhitelistingApi.deleteVdid,-2.1118416559446964
1,2,2,1,0,0,0,0,1,1,2,0,0,7,1,0,0,46,31,15,7,0.6739130434782609,0.3260869565217391,0.0,0.0217391304347826,0.1521739130434782,0.0,0.0434782608695652,0.0,0.1521739130434782,1,2.0,java,netscaler/nitro,shutdown.Shutdown,-2.207669158979365
1,2,0,0,0,0,0,0,1,1,1,0,0,9,1,0,0,40,26,14,7,0.65,0.35,0.0,0.025,0.225,0.0,0.0,0.0,0.175,1,2.0,java,duracloud/snapshot,SnapshotHistory.compare,-2.6287202415328723
1,1,0,0,1,0,0,0,2,3,3,0,1,11,2,0,1,66,44,22,8,0.6666666666666666,0.3333333333333333,0.0151515151515151,0.0454545454545454,0.1666666666666666,0.0,0.0,0.0,0.1212121212121212,2,1.0,java,kmi/iserve,ServiceManagerIndexRdf.listInputs,-1.7687276228444668
1,5,14,7,5,0,0,0,1,14,19,2,7,78,4,8,6,417,296,121,13,0.709832134292566,0.290167865707434,0.0119904076738609,0.0335731414868105,0.1870503597122302,0.0191846522781774,0.0335731414868105,0.0191846522781774,0.0311750599520383,6,5.0,java,jbundle/jbundle,ReferenceField.setupIconView,3.1151622093431293
1,0,0,0,2,0,0,0,1,0,2,2,1,20,4,2,1,144,104,40,12,0.7222222222222222,0.2777777777777778,0.0138888888888888,0.0,0.1388888888888889,0.0138888888888888,0.0,0.0138888888888888,0.0833333333333333,3,0.0,java,openbaton/openbaton-client,NFVORequestor.getNetworkServiceDescriptorAgent,-0.9580745837389152
2,2,6,3,8,0,0,0,8,14,19,1,7,49,13,1,18,403,278,125,23,0.6898263027295285,0.3101736972704714,0.0198511166253101,0.0347394540942928,0.1215880893300248,0.0024813895781637,0.0148883374689826,0.0024813895781637,0.0570719602977667,9,1.0,java,OpenLiberty/open-liberty,RepositoryReaderImpl.containsLogFiles,3.930654417054991
1,2,0,0,0,0,0,1,0,21,22,10,14,89,1,17,12,420,284,136,12,0.6761904761904762,0.3238095238095238,0.0,0.05,0.2119047619047619,0.0404761904761904,0.0,0.0404761904761904,0.0285714285714285,1,2.0,java,Samsung/GearVRf,AiMesh.allocateDataChannel,2.12725528152626
1,2,0,0,1,0,0,0,0,7,9,0,2,23,4,3,3,138,95,43,12,0.6884057971014492,0.3115942028985507,0.0072463768115942,0.0507246376811594,0.1666666666666666,0.0217391304347826,0.0,0.0217391304347826,0.0869565217391304,2,2.0,java,aws/aws-sdk-java,GetDeviceDefinitionVersionRequestMarshaller.marshall,-0.8699796411193591
1,5,4,2,2,0,0,0,3,4,4,0,2,27,3,0,5,142,98,44,8,0.6901408450704225,0.3098591549295774,0.0140845070422535,0.028169014084507,0.1901408450704225,0.0,0.028169014084507,0.0,0.056338028169014,3,5.0,java,liferay/com-liferay-commerce,CPAttachmentFileEntryPersistenceImpl.fetchByC_C_T_NotST_Last,-0.2783286000009446
1,0,4,2,1,1,0,0,2,2,2,1,4,19,4,1,3,115,77,38,11,0.6695652173913044,0.3304347826086956,0.017391304347826,0.017391304347826,0.1652173913043478,0.008695652173913,0.0347826086956521,0.008695652173913,0.0956521739130434,3,0.0,java,michael-rapp/AndroidMaterialDialog,ListDialogDecorator.getCheckedItems,-0.6337696873483739
1,1,6,3,2,0,0,1,3,3,3,3,3,34,4,4,8,207,137,70,12,0.6618357487922706,0.3381642512077294,0.0096618357487922,0.0144927536231884,0.1642512077294686,0.0193236714975845,0.0289855072463768,0.0193236714975845,0.0579710144927536,3,1.0,java,Trilarion/java-vorbis-support,CodeBook.decode,0.4486700926553064
1,1,2,1,0,0,0,0,1,2,4,0,0,9,1,2,1,70,46,24,8,0.6571428571428571,0.3428571428571428,0.0,0.0285714285714285,0.1285714285714285,0.0285714285714285,0.0285714285714285,0.0285714285714285,0.1142857142857142,1,1.0,java,mapbox/mapbox-events-android,LocationEngineResult.create,-1.9291963092201485
2,2,0,0,0,0,0,0,2,3,4,0,0,10,2,0,0,115,73,42,15,0.6347826086956522,0.3652173913043478,0.0,0.0260869565217391,0.0869565217391304,0.0,0.0,0.0,0.1304347826086956,1,1.0,java,Azure/azure-sdk-for-java,VaultsInner.listNextAsync,-1.614488903061439
1,1,0,0,0,0,0,0,1,1,1,0,0,4,1,0,1,34,24,10,6,0.7058823529411765,0.2941176470588235,0.0,0.0294117647058823,0.1176470588235294,0.0,0.0,0.0,0.1764705882352941,1,1.0,java,gallandarakhneorg/afc,XMLUtil.readXMLFragment,-2.6249761208759628
1,2,6,3,2,0,0,0,2,9,11,0,3,40,3,0,2,187,132,55,11,0.7058823529411765,0.2941176470588235,0.0106951871657754,0.0481283422459893,0.213903743315508,0.0,0.0320855614973262,0.0,0.0588235294117647,3,2.0,java,timewalker74/ffmq,FFMQQueueConnectionFactory.createQueueConnection,0.25203022536131997
1,3,0,0,0,0,0,0,0,1,3,0,0,9,1,1,0,49,34,15,10,0.6938775510204082,0.3061224489795918,0.0,0.0204081632653061,0.1836734693877551,0.0204081632653061,0.0,0.0204081632653061,0.2040816326530612,1,3.0,java,morimekta/utils,SubCommandSet.printUsage,-2.4454204327047857
1,0,0,0,3,0,0,0,0,8,8,2,3,24,4,6,7,167,117,50,10,0.7005988023952096,0.2994011976047904,0.0179640718562874,0.0479041916167664,0.1437125748502994,0.0359281437125748,0.0,0.0359281437125748,0.059880239520958,4,0.0,java,OpenLiberty/open-liberty,JmsMsgConsumerImpl.emergencyClose,-0.22410094640105724
1,1,2,1,3,0,0,0,2,3,4,4,7,31,3,2,2,145,97,48,11,0.6689655172413793,0.3310344827586207,0.0206896551724137,0.0206896551724137,0.2137931034482758,0.0137931034482758,0.0137931034482758,0.0137931034482758,0.0758620689655172,4,1.0,java,google/j2objc,Buffer.writableSegment,-0.2179840863815406
1,4,4,2,2,1,0,0,1,4,4,3,8,32,3,4,7,178,119,59,17,0.6685393258426966,0.3314606741573033,0.0168539325842696,0.0224719101123595,0.1797752808988764,0.0224719101123595,0.0224719101123595,0.0224719101123595,0.095505617977528,4,4.0,java,h2oai/h2o-3,ModelUtils.sampleOOBRows,0.4254629492742693
1,1,0,0,1,0,0,0,0,2,2,1,1,11,2,2,1,63,42,21,11,0.6666666666666666,0.3333333333333333,0.0158730158730158,0.0317460317460317,0.1746031746031746,0.0317460317460317,0.0,0.0317460317460317,0.1746031746031746,2,1.0,java,BranchMetrics/android-branch-deep-linking,BranchLinkData.putStage,-1.9528447369629727
2,1,0,0,0,0,0,0,2,2,4,0,0,8,2,0,0,76,50,26,14,0.6578947368421053,0.3421052631578947,0.0,0.0263157894736842,0.1052631578947368,0.0,0.0,0.0,0.1842105263157894,1,0.5,java,exoplatform/jcr,FSDirectoryManager.hasDirectory,-1.9989669056008328
1,0,2,1,1,0,0,1,11,10,10,0,10,18,2,0,5,246,157,89,18,0.6382113821138211,0.3617886178861789,0.0040650406504065,0.040650406504065,0.073170731707317,0.0,0.008130081300813,0.0,0.073170731707317,2,0.0,java,yonik/noggit,JSONParser.readEscapedChar,0.7870364899004073
1,4,2,1,2,0,0,0,0,5,7,1,1,26,4,4,2,149,103,46,11,0.6912751677852349,0.3087248322147651,0.0134228187919463,0.0335570469798657,0.174496644295302,0.0268456375838926,0.0134228187919463,0.0268456375838926,0.0738255033557047,3,4.0,java,PureSolTechnologies/parsers,PackratMemo.setMemo,-0.4215474945170531
1,1,2,1,0,0,0,0,1,0,0,0,1,10,1,0,1,47,32,15,7,0.6808510638297872,0.3191489361702128,0.0,0.0,0.2127659574468085,0.0,0.0425531914893617,0.0,0.1489361702127659,1,1.0,java,google/error-prone-javac,WorkArounds.getLocationForModule,-2.26770289822879
1,1,2,1,5,0,0,0,0,3,9,0,5,25,9,0,12,245,170,75,15,0.6938775510204082,0.3061224489795918,0.0204081632653061,0.0122448979591836,0.1020408163265306,0.0,0.0081632653061224,0.0,0.0612244897959183,6,1.0,java,groovy/gmaven,FailClosureTarget.call,0.688025096059681
1,1,0,0,0,0,0,0,1,0,0,3,0,12,1,3,0,52,33,19,6,0.6346153846153846,0.3653846153846153,0.0,0.0,0.2307692307692307,0.0576923076923076,0.0,0.0576923076923076,0.1153846153846153,1,1.0,java,JOML-CI/JOML,Vector3i.negate,-2.3390435212251495
3,5,0,0,0,0,0,0,0,3,4,0,0,19,3,3,0,120,76,44,13,0.6333333333333333,0.3666666666666666,0.0,0.025,0.1583333333333333,0.025,0.0,0.025,0.1083333333333333,1,1.6666666666666667,java,kite-sdk/kite,HBaseUtils.addColumnsToGet,-1.3659463345209706
1,2,0,0,0,0,0,0,1,1,1,0,0,9,1,0,0,40,26,14,6,0.65,0.35,0.0,0.025,0.225,0.0,0.0,0.0,0.15,1,2.0,java,couchbase/couchbase-lite-java,MutableDocument.setArray,-2.5788276939785924
1,1,0,0,0,0,0,0,0,1,1,0,0,7,1,1,0,38,25,13,7,0.6578947368421053,0.3421052631578947,0.0,0.0263157894736842,0.1842105263157894,0.0263157894736842,0.0,0.0263157894736842,0.1842105263157894,1,1.0,java,xwiki/xwiki-rendering,QueueListener.beginDefinitionList,-2.74755973012488
1,2,8,4,1,0,0,0,3,7,7,0,1,34,5,1,7,189,131,58,10,0.6931216931216931,0.3068783068783068,0.0052910052910052,0.037037037037037,0.1798941798941798,0.0052910052910052,0.0423280423280423,0.0052910052910052,0.0529100529100529,2,2.0,java,Alluxio/alluxio,UfsJournalFile.decodeLogFile,0.21718606960810483
1,4,0,0,0,0,0,0,1,1,1,0,0,11,1,0,1,60,40,20,6,0.6666666666666666,0.3333333333333333,0.0,0.0166666666666666,0.1833333333333333,0.0,0.0,0.0,0.1,1,4.0,java,liferay/com-liferay-commerce,CommerceDiscountRelPersistenceImpl.findByCommerceDiscountId,-2.1916364719691117
1,2,12,6,1,0,1,0,1,10,11,1,1,36,4,2,2,212,145,67,15,0.6839622641509434,0.3160377358490566,0.0094339622641509,0.0471698113207547,0.1698113207547169,0.0094339622641509,0.0566037735849056,0.0094339622641509,0.070754716981132,3,2.0,java,ontop/ontop,OneShotSQLGeneratorEngine.getConditionsSharedVariables,1.1099301146123037
1,2,0,0,1,0,0,0,0,1,1,0,1,8,2,1,1,44,29,15,8,0.6590909090909091,0.3409090909090909,0.0227272727272727,0.0227272727272727,0.1818181818181818,0.0227272727272727,0.0,0.0227272727272727,0.1818181818181818,2,2.0,java,twotoasters/JazzyListView,JazzyRecyclerViewScrollListener.notifyAdditionalOnScrollStateChangedListener,-2.211431058869157
1,1,0,0,1,0,0,0,1,2,2,0,1,12,2,1,2,83,56,27,11,0.6746987951807228,0.3253012048192771,0.0120481927710843,0.0240963855421686,0.144578313253012,0.0120481927710843,0.0,0.0120481927710843,0.1325301204819277,2,1.0,java,future-architect/uroborosql,AbstractSqlFluent.paramMap,-1.7420332308568434
1,1,0,0,0,0,0,0,0,2,2,0,0,10,1,2,1,49,33,16,7,0.673469387755102,0.3265306122448979,0.0,0.0408163265306122,0.2040816326530612,0.0408163265306122,0.0,0.0408163265306122,0.1428571428571428,1,1.0,java,michael-rapp/AndroidPreferenceActivity,PreferenceActivity.removePreferenceFragmentListener,-2.409619996652504
1,1,3,2,0,0,0,0,1,3,3,0,0,16,1,1,0,76,51,25,9,0.6710526315789473,0.3289473684210526,0.0,0.0394736842105263,0.2105263157894736,0.0131578947368421,0.0394736842105263,0.0131578947368421,0.1184210526315789,1,1.0,java,BioPAX/Paxtools,SelfOrThis.generate,-1.7182521525923828
1,1,2,1,0,0,0,0,1,2,3,0,1,11,1,0,1,86,53,33,10,0.6162790697674418,0.3837209302325581,0.0,0.0232558139534883,0.127906976744186,0.0,0.0232558139534883,0.0,0.1162790697674418,1,1.0,java,DDTH/ddth-redis,JedisRedisClient.setMembersAsBinary,-1.9613669781379417
1,1,0,0,0,0,0,0,1,3,5,0,0,11,1,0,0,71,48,23,11,0.676056338028169,0.323943661971831,0.0,0.0422535211267605,0.1549295774647887,0.0,0.0,0.0,0.1549295774647887,1,1.0,java,DataSketches/sketches-core,DoubleSummary.fromMemory,-2.1216592411770083
1,4,34,17,15,1,0,0,1,19,21,19,63,182,22,26,23,962,660,302,16,0.6860706860706861,0.3139293139293139,0.0166320166320166,0.0197505197505197,0.1891891891891892,0.027027027027027,0.0353430353430353,0.027027027027027,0.0166320166320166,17,4.0,java,facebookarchive/hadoop-20,BlockReaderLocalInlineChecksum.read,11.963212310281582
1,1,4,2,4,1,0,0,1,5,6,0,5,25,6,3,3,173,117,56,15,0.6763005780346821,0.3236994219653179,0.0289017341040462,0.0289017341040462,0.1445086705202312,0.0173410404624277,0.0231213872832369,0.0173410404624277,0.0867052023121387,6,1.0,java,jboss/jboss-jsf-api_spec,UIInput.setValidator,0.5485721518709784
1,1,4,2,0,0,0,0,1,4,7,0,0,14,1,3,0,99,67,32,8,0.6767676767676768,0.3232323232323232,0.0,0.0404040404040404,0.1414141414141414,0.0303030303030303,0.0404040404040404,0.0303030303030303,0.0808080808080808,1,1.0,java,kiswanij/jk-util,JKObjectUtil.toXml,-1.344658124766295
1,0,0,0,1,0,0,1,3,5,6,0,1,15,1,0,4,121,77,44,11,0.6363636363636364,0.3636363636363636,0.0082644628099173,0.0413223140495867,0.1239669421487603,0.0,0.0,0.0,0.0909090909090909,2,0.0,java,peter-lawrey/SAXophone,JsonParser.finish,-1.136523753299149
1,0,11,6,2,0,0,0,0,9,9,2,1,40,1,4,2,164,115,49,9,0.7012195121951219,0.298780487804878,0.0121951219512195,0.0548780487804878,0.2439024390243902,0.024390243902439,0.0670731707317073,0.024390243902439,0.0548780487804878,3,0.0,java,eclipse/xtext-core,MergeableManifest2.addExportedPackages,0.34149498049454546
1,1,0,0,0,0,0,0,1,2,2,1,0,8,1,1,0,38,24,14,7,0.631578947368421,0.3684210526315789,0.0,0.0526315789473684,0.2105263157894736,0.0263157894736842,0.0,0.0263157894736842,0.1842105263157894,1,1.0,java,aws/aws-sdk-java,AmazonCloudSearchClient.describeSuggesters,-2.6109867619351075
1,1,0,0,0,0,0,0,1,1,2,0,0,7,1,0,0,45,31,14,9,0.6888888888888889,0.3111111111111111,0.0,0.0222222222222222,0.1555555555555555,0.0,0.0,0.0,0.2,1,1.0,java,JM-Lab/utils-java8,StatsMap.changeIntoStatsMap,-2.574514946370147
1,1,0,0,1,0,0,0,2,6,6,0,0,16,3,0,0,91,61,30,14,0.6703296703296703,0.3296703296703296,0.0109890109890109,0.0659340659340659,0.1758241758241758,0.0,0.0,0.0,0.1538461538461538,2,1.0,java,BBN-E/bue-common-open,Parameters.getOptionalFileAsStringSet,-1.3928695466108776
1,1,2,1,1,0,0,0,1,4,4,1,2,14,3,3,6,87,60,27,8,0.6896551724137931,0.3103448275862069,0.0114942528735632,0.0459770114942528,0.160919540229885,0.0344827586206896,0.0229885057471264,0.0344827586206896,0.0919540229885057,2,1.0,java,jboss/jboss-jsf-api_spec,CurrentThreadToServletContext.detectSpecialInitializationCase,-1.1424349294638125
