function_count,parameter_count,variable_count,declaration_count,if_count,for_count,while_count,switch_count,return_count,call_count,argument_count,assignment_count,binary_expression_count,identifier_count,block_count,expression_count,literal_count,ast_nodes,leaf_nodes,internal_nodes,max_depth,leaf_ratio,internal_ratio,branch_density,call_density,identifier_density,expression_density,variable_density,statement_density,nesting_factor,cyclomatic_estimate,avg_parameters,language,repository,function
1,2,0,0,1,0,0,0,0,5,7,0,2,18,4,2,3,120,82,38,12,0.6833333333333333,0.31666666666666665,0.008333333333333333,0.041666666666666664,0.15,0.016666666666666666,0.0,0.016666666666666666,0.1,2,2.0,java,aws/aws-sdk-java,WarningMarshaller.marshall
1,6,10,5,5,0,0,0,0,19,28,2,0,77,15,6,0,530,367,163,13,0.6924528301886792,0.30754716981132074,0.009433962264150943,0.035849056603773584,0.14528301886792452,0.011320754716981131,0.018867924528301886,0.011320754716981131,0.024528301886792454,6,6.0,java,gsi-upm/Shanks,ComplexScenario.addScenario
1,0,0,0,1,0,1,4,0,18,18,1,2,31,3,14,13,370,233,137,20,0.6297297297297297,0.37027027027027026,0.005405405405405406,0.04864864864864865,0.08378378378378379,0.03783783783783784,0.0,0.03783783783783784,0.05405405405405406,3,0.0,java,j-a-w-r/jawr-main-repo,JSMin.jsmin
1,1,0,0,1,0,0,0,1,2,3,0,1,6,1,0,2,53,35,18,8,0.660377358490566,0.33962264150943394,0.018867924528301886,0.03773584905660377,0.11320754716981132,0.0,0.0,0.0,0.1509433962264151,2,1.0,java,schallee/alib4j,PkgRes.getPackageName
2,2,0,0,0,0,0,0,2,3,4,0,0,10,2,0,0,115,73,42,15,0.6347826086956522,0.3652173913043478,0.0,0.02608695652173913,0.08695652173913043,0.0,0.0,0.0,0.13043478260869565,1,1.0,java,Azure/azure-sdk-for-java,FileServersInner.listByResourceGroupNextAsync
1,1,6,3,0,1,0,0,0,3,4,1,2,19,2,2,0,101,66,35,10,0.6534653465346535,0.3465346534653465,0.009900990099009901,0.0297029702970297,0.18811881188118812,0.019801980198019802,0.0594059405940594,0.019801980198019802,0.09900990099009901,2,1.0,java,anotheria/moskito,BuiltinErrorCatcher.trimList
1,1,2,1,0,0,1,0,1,4,4,1,1,19,2,1,2,83,57,26,9,0.6867469879518072,0.3132530120481928,0.012048192771084338,0.04819277108433735,0.2289156626506024,0.012048192771084338,0.024096385542168676,0.012048192771084338,0.10843373493975904,2,1.0,java,atomix/atomix,AbstractBuffer.calculateCapacity
1,3,6,3,0,0,0,0,0,13,13,0,1,43,1,1,8,217,153,64,11,0.7050691244239631,0.29493087557603687,0.0,0.059907834101382486,0.19815668202764977,0.004608294930875576,0.027649769585253458,0.004608294930875576,0.05069124423963134,1,3.0,java,cdk/cdk,CDKToBeam.addExtendedTetrahedralConfiguration
1,0,0,0,1,0,0,0,1,4,5,0,1,13,2,2,2,78,54,24,10,0.6923076923076923,0.3076923076923077,0.01282051282051282,0.05128205128205128,0.16666666666666666,0.02564102564102564,0.0,0.02564102564102564,0.1282051282051282,2,0.0,java,OpenLiberty/open-liberty,MessageProcessor.discardMsgsAfterQueueDeletion
1,1,0,0,1,0,0,0,1,0,1,2,1,6,3,2,2,59,39,20,9,0.6610169491525424,0.3389830508474576,0.01694915254237288,0.0,0.1016949152542373,0.03389830508474576,0.0,0.03389830508474576,0.15254237288135594,2,1.0,java,Azure/azure-sdk-for-java,FileGetPropertiesFromTaskOptions.withIfModifiedSince
1,2,8,4,0,0,0,0,1,0,1,2,7,26,1,2,3,149,95,54,11,0.6375838926174496,0.3624161073825503,0.0,0.0,0.174496644295302,0.013422818791946308,0.053691275167785234,0.013422818791946308,0.0738255033557047,1,2.0,java,tango-controls/JTango,PollThread.time_diff
1,3,10,5,1,2,0,0,2,2,2,0,3,27,2,0,2,137,90,47,10,0.656934306569343,0.34306569343065696,0.021897810218978103,0.014598540145985401,0.19708029197080293,0.0,0.072992700729927,0.0,0.072992700729927,4,3.0,java,aoindustries/aocode-public,StringUtility.indexOf
1,1,4,2,2,0,0,0,1,3,4,1,4,21,3,1,3,117,79,38,14,0.6752136752136753,0.3247863247863248,0.017094017094017096,0.02564102564102564,0.1794871794871795,0.008547008547008548,0.03418803418803419,0.008547008547008548,0.11965811965811966,3,1.0,java,real-logic/simple-binary-encoding,JavaUtil.formatPropertyName
1,4,6,3,2,0,0,0,6,19,21,4,2,55,14,8,5,367,245,122,16,0.667574931880109,0.33242506811989103,0.005449591280653951,0.051771117166212535,0.14986376021798364,0.021798365122615803,0.01634877384196185,0.021798365122615803,0.043596730245231606,3,4.0,java,jboss/jboss-jstl-api_spec,JstlBaseTLV.validate
1,2,4,2,3,0,0,0,4,8,8,0,12,41,4,1,7,212,141,71,11,0.6650943396226415,0.33490566037735847,0.014150943396226415,0.03773584905660377,0.19339622641509435,0.0047169811320754715,0.018867924528301886,0.0047169811320754715,0.05188679245283019,4,2.0,java,spotbugs/spotbugs,UselessSubclassMethod.differentAttributes
1,1,0,0,1,0,1,0,1,3,5,1,2,12,3,2,1,101,66,35,11,0.6534653465346535,0.3465346534653465,0.019801980198019802,0.0297029702970297,0.1188118811881188,0.019801980198019802,0.0,0.019801980198019802,0.10891089108910891,3,1.0,java,ist-dresden/composum,ComponentTag.getReplacedAttributes
1,0,2,1,1,0,0,0,2,2,2,0,1,6,3,0,4,61,41,20,8,0.6721311475409836,0.32786885245901637,0.01639344262295082,0.03278688524590164,0.09836065573770492,0.0,0.03278688524590164,0.0,0.13114754098360656,2,0.0,java,petergeneric/stdlib,MediaInfoTrack.getOtherTrackType
1,1,4,2,0,0,0,0,0,65,88,0,10,193,1,13,26,917,670,247,18,0.7306434023991276,0.2693565976008724,0.0,0.07088331515812432,0.21046892039258452,0.014176663031624863,0.004362050163576881,0.014176663031624863,0.019629225736095966,1,1.0,java,phax/ph-bdve,EN16931Validation.initEN16931
1,2,4,2,2,0,0,0,1,6,8,1,1,23,4,3,2,126,85,41,11,0.6746031746031746,0.3253968253968254,0.015873015873015872,0.047619047619047616,0.18253968253968253,0.023809523809523808,0.031746031746031744,0.023809523809523808,0.0873015873015873,3,2.0,java,bushidowallet/bushido-java-service,V2WalletServiceImpl.getTransactionsKeys
1,3,2,1,1,0,0,0,2,4,5,0,3,18,2,0,2,97,67,30,9,0.6907216494845361,0.30927835051546393,0.010309278350515464,0.041237113402061855,0.18556701030927836,0.0,0.020618556701030927,0.0,0.09278350515463918,2,3.0,java,wisdom-framework/wisdom-jcr,RepositoryManagerImpl.getSession
1,1,2,1,1,0,0,0,2,2,6,1,1,12,4,1,3,121,82,39,11,0.6776859504132231,0.32231404958677684,0.008264462809917356,0.01652892561983471,0.09917355371900827,0.008264462809917356,0.01652892561983471,0.008264462809917356,0.09090909090909091,2,1.0,java,MKLab-ITI/multimedia-indexing,ImageIOGreyScale.getImageWritersByMIMEType
1,1,2,1,2,0,0,0,1,12,13,0,0,24,3,4,5,155,105,50,10,0.6774193548387096,0.3225806451612903,0.012903225806451613,0.07741935483870968,0.15483870967741936,0.025806451612903226,0.012903225806451613,0.025806451612903226,0.06451612903225806,3,1.0,java,apache/groovy,GroovyMBean.describeAttribute
1,2,2,1,0,0,0,0,1,2,2,0,0,9,1,0,0,51,34,17,7,0.6666666666666666,0.3333333333333333,0.0,0.0392156862745098,0.17647058823529413,0.0,0.0392156862745098,0.0,0.13725490196078433,1,2.0,java,artikcloud/artikcloud-java,WhitelistingApi.deleteVdid
1,2,2,1,0,0,0,0,1,1,2,0,0,7,1,0,0,46,31,15,7,0.6739130434782609,0.32608695652173914,0.0,0.021739130434782608,0.15217391304347827,0.0,0.043478260869565216,0.0,0.15217391304347827,1,2.0,java,netscaler/nitro,shutdown.Shutdown
1,2,0,0,0,0,0,0,1,1,1,0,0,9,1,0,0,40,26,14,7,0.65,0.35,0.0,0.025,0.225,0.0,0.0,0.0,0.175,1,2.0,java,duracloud/snapshot,SnapshotHistory.compare
1,1,0,0,1,0,0,0,2,3,3,0,1,11,2,0,1,66,44,22,8,0.6666666666666666,0.3333333333333333,0.015151515151515152,0.045454545454545456,0.16666666666666666,0.0,0.0,0.0,0.12121212121212122,2,1.0,java,kmi/iserve,ServiceManagerIndexRdf.listInputs
1,5,14,7,5,0,0,0,1,14,19,2,7,78,4,8,6,417,296,121,13,0.709832134292566,0.290167865707434,0.011990407673860911,0.03357314148681055,0.18705035971223022,0.019184652278177457,0.03357314148681055,0.019184652278177457,0.03117505995203837,6,5.0,java,jbundle/jbundle,ReferenceField.setupIconView
1,0,0,0,2,0,0,0,1,0,2,2,1,20,4,2,1,144,104,40,12,0.7222222222222222,0.2777777777777778,0.013888888888888888,0.0,0.1388888888888889,0.013888888888888888,0.0,0.013888888888888888,0.08333333333333333,3,0.0,java,openbaton/openbaton-client,NFVORequestor.getNetworkServiceDescriptorAgent
2,2,6,3,8,0,0,0,8,14,19,1,7,49,13,1,18,403,278,125,23,0.6898263027295285,0.31017369727047145,0.019851116625310174,0.034739454094292806,0.12158808933002481,0.0024813895781637717,0.01488833746898263,0.0024813895781637717,0.05707196029776675,9,1.0,java,OpenLiberty/open-liberty,RepositoryReaderImpl.containsLogFiles
1,2,0,0,0,0,0,1,0,21,22,10,14,89,1,17,12,420,284,136,12,0.6761904761904762,0.3238095238095238,0.0,0.05,0.2119047619047619,0.04047619047619048,0.0,0.04047619047619048,0.02857142857142857,1,2.0,java,Samsung/GearVRf,AiMesh.allocateDataChannel
1,2,0,0,1,0,0,0,0,7,9,0,2,23,4,3,3,138,95,43,12,0.6884057971014492,0.3115942028985507,0.007246376811594203,0.050724637681159424,0.16666666666666666,0.021739130434782608,0.0,0.021739130434782608,0.08695652173913043,2,2.0,java,aws/aws-sdk-java,GetDeviceDefinitionVersionRequestMarshaller.marshall
1,5,4,2,2,0,0,0,3,4,4,0,2,27,3,0,5,142,98,44,8,0.6901408450704225,0.30985915492957744,0.014084507042253521,0.028169014084507043,0.19014084507042253,0.0,0.028169014084507043,0.0,0.056338028169014086,3,5.0,java,liferay/com-liferay-commerce,CPAttachmentFileEntryPersistenceImpl.fetchByC_C_T_NotST_Last
1,0,4,2,1,1,0,0,2,2,2,1,4,19,4,1,3,115,77,38,11,0.6695652173913044,0.33043478260869563,0.017391304347826087,0.017391304347826087,0.16521739130434782,0.008695652173913044,0.034782608695652174,0.008695652173913044,0.09565217391304348,3,0.0,java,michael-rapp/AndroidMaterialDialog,ListDialogDecorator.getCheckedItems
1,1,6,3,2,0,0,1,3,3,3,3,3,34,4,4,8,207,137,70,12,0.6618357487922706,0.33816425120772947,0.00966183574879227,0.014492753623188406,0.1642512077294686,0.01932367149758454,0.028985507246376812,0.01932367149758454,0.057971014492753624,3,1.0,java,Trilarion/java-vorbis-support,CodeBook.decode
1,1,2,1,0,0,0,0,1,2,4,0,0,9,1,2,1,70,46,24,8,0.6571428571428571,0.34285714285714286,0.0,0.02857142857142857,0.12857142857142856,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.11428571428571428,1,1.0,java,mapbox/mapbox-events-android,LocationEngineResult.create
2,2,0,0,0,0,0,0,2,3,4,0,0,10,2,0,0,115,73,42,15,0.6347826086956522,0.3652173913043478,0.0,0.02608695652173913,0.08695652173913043,0.0,0.0,0.0,0.13043478260869565,1,1.0,java,Azure/azure-sdk-for-java,VaultsInner.listNextAsync
1,1,0,0,0,0,0,0,1,1,1,0,0,4,1,0,1,34,24,10,6,0.7058823529411765,0.29411764705882354,0.0,0.029411764705882353,0.11764705882352941,0.0,0.0,0.0,0.17647058823529413,1,1.0,java,gallandarakhneorg/afc,XMLUtil.readXMLFragment
1,2,6,3,2,0,0,0,2,9,11,0,3,40,3,0,2,187,132,55,11,0.7058823529411765,0.29411764705882354,0.0106951871657754,0.0481283422459893,0.21390374331550802,0.0,0.03208556149732621,0.0,0.058823529411764705,3,2.0,java,timewalker74/ffmq,FFMQQueueConnectionFactory.createQueueConnection
1,3,0,0,0,0,0,0,0,1,3,0,0,9,1,1,0,49,34,15,10,0.6938775510204082,0.30612244897959184,0.0,0.02040816326530612,0.1836734693877551,0.02040816326530612,0.0,0.02040816326530612,0.20408163265306123,1,3.0,java,morimekta/utils,SubCommandSet.printUsage
1,0,0,0,3,0,0,0,0,8,8,2,3,24,4,6,7,167,117,50,10,0.7005988023952096,0.2994011976047904,0.017964071856287425,0.04790419161676647,0.1437125748502994,0.03592814371257485,0.0,0.03592814371257485,0.059880239520958084,4,0.0,java,OpenLiberty/open-liberty,JmsMsgConsumerImpl.emergencyClose
1,1,2,1,3,0,0,0,2,3,4,4,7,31,3,2,2,145,97,48,11,0.6689655172413793,0.3310344827586207,0.020689655172413793,0.020689655172413793,0.21379310344827587,0.013793103448275862,0.013793103448275862,0.013793103448275862,0.07586206896551724,4,1.0,java,google/j2objc,Buffer.writableSegment
1,4,4,2,2,1,0,0,1,4,4,3,8,32,3,4,7,178,119,59,17,0.6685393258426966,0.33146067415730335,0.016853932584269662,0.02247191011235955,0.1797752808988764,0.02247191011235955,0.02247191011235955,0.02247191011235955,0.09550561797752809,4,4.0,java,h2oai/h2o-3,ModelUtils.sampleOOBRows
1,1,0,0,1,0,0,0,0,2,2,1,1,11,2,2,1,63,42,21,11,0.6666666666666666,0.3333333333333333,0.015873015873015872,0.031746031746031744,0.1746031746031746,0.031746031746031744,0.0,0.031746031746031744,0.1746031746031746,2,1.0,java,BranchMetrics/android-branch-deep-linking,BranchLinkData.putStage
2,1,0,0,0,0,0,0,2,2,4,0,0,8,2,0,0,76,50,26,14,0.6578947368421053,0.34210526315789475,0.0,0.02631578947368421,0.10526315789473684,0.0,0.0,0.0,0.18421052631578946,1,0.5,java,exoplatform/jcr,FSDirectoryManager.hasDirectory
1,0,2,1,1,0,0,1,11,10,10,0,10,18,2,0,5,246,157,89,18,0.6382113821138211,0.3617886178861789,0.0040650406504065045,0.04065040650406504,0.07317073170731707,0.0,0.008130081300813009,0.0,0.07317073170731707,2,0.0,java,yonik/noggit,JSONParser.readEscapedChar
1,4,2,1,2,0,0,0,0,5,7,1,1,26,4,4,2,149,103,46,11,0.6912751677852349,0.3087248322147651,0.013422818791946308,0.03355704697986577,0.174496644295302,0.026845637583892617,0.013422818791946308,0.026845637583892617,0.0738255033557047,3,4.0,java,PureSolTechnologies/parsers,PackratMemo.setMemo
1,1,2,1,0,0,0,0,1,0,0,0,1,10,1,0,1,47,32,15,7,0.6808510638297872,0.3191489361702128,0.0,0.0,0.2127659574468085,0.0,0.0425531914893617,0.0,0.14893617021276595,1,1.0,java,google/error-prone-javac,WorkArounds.getLocationForModule
1,1,2,1,5,0,0,0,0,3,9,0,5,25,9,0,12,245,170,75,15,0.6938775510204082,0.30612244897959184,0.02040816326530612,0.012244897959183673,0.10204081632653061,0.0,0.00816326530612245,0.0,0.061224489795918366,6,1.0,java,groovy/gmaven,FailClosureTarget.call
1,1,0,0,0,0,0,0,1,0,0,3,0,12,1,3,0,52,33,19,6,0.6346153846153846,0.36538461538461536,0.0,0.0,0.23076923076923078,0.057692307692307696,0.0,0.057692307692307696,0.11538461538461539,1,1.0,java,JOML-CI/JOML,Vector3i.negate
3,5,0,0,0,0,0,0,0,3,4,0,0,19,3,3,0,120,76,44,13,0.6333333333333333,0.36666666666666664,0.0,0.025,0.15833333333333333,0.025,0.0,0.025,0.10833333333333334,1,1.6666666666666667,java,kite-sdk/kite,HBaseUtils.addColumnsToGet
1,2,0,0,0,0,0,0,1,1,1,0,0,9,1,0,0,40,26,14,6,0.65,0.35,0.0,0.025,0.225,0.0,0.0,0.0,0.15,1,2.0,java,couchbase/couchbase-lite-java,MutableDocument.setArray
1,1,0,0,0,0,0,0,0,1,1,0,0,7,1,1,0,38,25,13,7,0.6578947368421053,0.34210526315789475,0.0,0.02631578947368421,0.18421052631578946,0.02631578947368421,0.0,0.02631578947368421,0.18421052631578946,1,1.0,java,xwiki/xwiki-rendering,QueueListener.beginDefinitionList
1,2,8,4,1,0,0,0,3,7,7,0,1,34,5,1,7,189,131,58,10,0.6931216931216931,0.30687830687830686,0.005291005291005291,0.037037037037037035,0.17989417989417988,0.005291005291005291,0.042328042328042326,0.005291005291005291,0.05291005291005291,2,2.0,java,Alluxio/alluxio,UfsJournalFile.decodeLogFile
1,4,0,0,0,0,0,0,1,1,1,0,0,11,1,0,1,60,40,20,6,0.6666666666666666,0.3333333333333333,0.0,0.016666666666666666,0.18333333333333332,0.0,0.0,0.0,0.1,1,4.0,java,liferay/com-liferay-commerce,CommerceDiscountRelPersistenceImpl.findByCommerceDiscountId
1,2,12,6,1,0,1,0,1,10,11,1,1,36,4,2,2,212,145,67,15,0.6839622641509434,0.3160377358490566,0.009433962264150943,0.04716981132075472,0.16981132075471697,0.009433962264150943,0.05660377358490566,0.009433962264150943,0.07075471698113207,3,2.0,java,ontop/ontop,OneShotSQLGeneratorEngine.getConditionsSharedVariables
1,2,0,0,1,0,0,0,0,1,1,0,1,8,2,1,1,44,29,15,8,0.6590909090909091,0.3409090909090909,0.022727272727272728,0.022727272727272728,0.18181818181818182,0.022727272727272728,0.0,0.022727272727272728,0.18181818181818182,2,2.0,java,twotoasters/JazzyListView,JazzyRecyclerViewScrollListener.notifyAdditionalOnScrollStateChangedListener
1,1,0,0,1,0,0,0,1,2,2,0,1,12,2,1,2,83,56,27,11,0.6746987951807228,0.3253012048192771,0.012048192771084338,0.024096385542168676,0.14457831325301204,0.012048192771084338,0.0,0.012048192771084338,0.13253012048192772,2,1.0,java,future-architect/uroborosql,AbstractSqlFluent.paramMap
1,1,0,0,0,0,0,0,0,2,2,0,0,10,1,2,1,49,33,16,7,0.673469387755102,0.32653061224489793,0.0,0.04081632653061224,0.20408163265306123,0.04081632653061224,0.0,0.04081632653061224,0.14285714285714285,1,1.0,java,michael-rapp/AndroidPreferenceActivity,PreferenceActivity.removePreferenceFragmentListener
1,1,3,2,0,0,0,0,1,3,3,0,0,16,1,1,0,76,51,25,9,0.6710526315789473,0.32894736842105265,0.0,0.039473684210526314,0.21052631578947367,0.013157894736842105,0.039473684210526314,0.013157894736842105,0.11842105263157894,1,1.0,java,BioPAX/Paxtools,SelfOrThis.generate
1,1,2,1,0,0,0,0,1,2,3,0,1,11,1,0,1,86,53,33,10,0.6162790697674418,0.38372093023255816,0.0,0.023255813953488372,0.12790697674418605,0.0,0.023255813953488372,0.0,0.11627906976744186,1,1.0,java,DDTH/ddth-redis,JedisRedisClient.setMembersAsBinary
1,1,0,0,0,0,0,0,1,3,5,0,0,11,1,0,0,71,48,23,11,0.676056338028169,0.323943661971831,0.0,0.04225352112676056,0.15492957746478872,0.0,0.0,0.0,0.15492957746478872,1,1.0,java,DataSketches/sketches-core,DoubleSummary.fromMemory
1,4,34,17,15,1,0,0,1,19,21,19,63,182,22,26,23,962,660,302,16,0.6860706860706861,0.31392931392931395,0.016632016632016633,0.01975051975051975,0.1891891891891892,0.02702702702702703,0.035343035343035345,0.02702702702702703,0.016632016632016633,17,4.0,java,facebookarchive/hadoop-20,BlockReaderLocalInlineChecksum.read
1,1,4,2,4,1,0,0,1,5,6,0,5,25,6,3,3,173,117,56,15,0.6763005780346821,0.3236994219653179,0.028901734104046242,0.028901734104046242,0.14450867052023122,0.017341040462427744,0.023121387283236993,0.017341040462427744,0.08670520231213873,6,1.0,java,jboss/jboss-jsf-api_spec,UIInput.setValidator
1,1,4,2,0,0,0,0,1,4,7,0,0,14,1,3,0,99,67,32,8,0.6767676767676768,0.32323232323232326,0.0,0.04040404040404041,0.1414141414141414,0.030303030303030304,0.04040404040404041,0.030303030303030304,0.08080808080808081,1,1.0,java,kiswanij/jk-util,JKObjectUtil.toXml
1,0,0,0,1,0,0,1,3,5,6,0,1,15,1,0,4,121,77,44,11,0.6363636363636364,0.36363636363636365,0.008264462809917356,0.04132231404958678,0.12396694214876033,0.0,0.0,0.0,0.09090909090909091,2,0.0,java,peter-lawrey/SAXophone,JsonParser.finish
1,0,11,6,2,0,0,0,0,9,9,2,1,40,1,4,2,164,115,49,9,0.7012195121951219,0.29878048780487804,0.012195121951219513,0.054878048780487805,0.24390243902439024,0.024390243902439025,0.06707317073170732,0.024390243902439025,0.054878048780487805,3,0.0,java,eclipse/xtext-core,MergeableManifest2.addExportedPackages
1,1,0,0,0,0,0,0,1,2,2,1,0,8,1,1,0,38,24,14,7,0.631578947368421,0.3684210526315789,0.0,0.05263157894736842,0.21052631578947367,0.02631578947368421,0.0,0.02631578947368421,0.18421052631578946,1,1.0,java,aws/aws-sdk-java,AmazonCloudSearchClient.describeSuggesters
1,1,0,0,0,0,0,0,1,1,2,0,0,7,1,0,0,45,31,14,9,0.6888888888888889,0.3111111111111111,0.0,0.022222222222222223,0.15555555555555556,0.0,0.0,0.0,0.2,1,1.0,java,JM-Lab/utils-java8,StatsMap.changeIntoStatsMap
1,1,0,0,1,0,0,0,2,6,6,0,0,16,3,0,0,91,61,30,14,0.6703296703296703,0.32967032967032966,0.01098901098901099,0.06593406593406594,0.17582417582417584,0.0,0.0,0.0,0.15384615384615385,2,1.0,java,BBN-E/bue-common-open,Parameters.getOptionalFileAsStringSet
1,1,2,1,1,0,0,0,1,4,4,1,2,14,3,3,6,87,60,27,8,0.6896551724137931,0.3103448275862069,0.011494252873563218,0.04597701149425287,0.16091954022988506,0.034482758620689655,0.022988505747126436,0.034482758620689655,0.09195402298850575,2,1.0,java,jboss/jboss-jsf-api_spec,CurrentThreadToServletContext.detectSpecialInitializationCase
1,1,2,1,1,0,0,0,1,1,2,1,1,8,2,1,2,57,38,19,9,0.6666666666666666,0.3333333333333333,0.017543859649122806,0.017543859649122806,0.14035087719298245,0.017543859649122806,0.03508771929824561,0.017543859649122806,0.15789473684210525,2,1.0,java,jboss-integration/fuse-bxms-integ,PropertiesBuilder.builder
1,2,2,1,1,0,0,0,1,4,5,2,1,21,2,4,2,122,81,41,11,0.6639344262295082,0.3360655737704918,0.00819672131147541,0.03278688524590164,0.1721311475409836,0.03278688524590164,0.01639344262295082,0.03278688524590164,0.09016393442622951,2,2.0,java,streamsets/datacollector-api,BaseStage.init
1,1,0,0,3,0,0,0,0,2,2,0,1,14,6,2,1,107,74,33,16,0.6915887850467289,0.308411214953271,0.028037383177570093,0.018691588785046728,0.1308411214953271,0.018691588785046728,0.0,0.018691588785046728,0.14953271028037382,4,1.0,java,BranchMetrics/android-branch-deep-linking,ServerRequestQueue.setInstallOrOpenCallback
1,2,4,2,2,0,0,0,3,10,10,1,4,34,3,3,9,180,125,55,11,0.6944444444444444,0.3055555555555556,0.011111111111111112,0.05555555555555555,0.18888888888888888,0.016666666666666666,0.022222222222222223,0.016666666666666666,0.06111111111111111,3,2.0,java,ppiastucki/recast4j,PathCorridor.optimizePathTopology
1,2,6,3,2,0,0,1,4,9,9,1,1,33,3,1,1,179,119,60,14,0.664804469273743,0.33519553072625696,0.0111731843575419,0.05027932960893855,0.18435754189944134,0.00558659217877095,0.0335195530726257,0.00558659217877095,0.0782122905027933,3,2.0,java,ZenHarbinger/l2fprod-properties-editor,PropertySheetTable.getCellRenderer
1,2,40,20,12,1,1,0,5,45,53,4,16,190,22,20,29,1059,734,325,16,0.6931067044381491,0.3068932955618508,0.013220018885741265,0.042492917847025496,0.1794145420207743,0.018885741265344664,0.03777148253068933,0.018885741265344664,0.015108593012275733,15,2.0,java,facebookarchive/hadoop-20,RaidShell.distRaid
