function_count,parameter_count,variable_count,declaration_count,if_count,for_count,while_count,switch_count,return_count,call_count,argument_count,assignment_count,binary_expression_count,identifier_count,block_count,expression_count,literal_count,ast_nodes,leaf_nodes,internal_nodes,max_depth,leaf_ratio,internal_ratio,branch_density,call_density,identifier_density,expression_density,variable_density,statement_density,nesting_factor,cyclomatic_estimate,avg_parameters,LOC,language,task_id,task_idx
0,1,5,5,2,2,0,0,1,1,1,1,6,21,5,2,6,124,83,41,13,0.6693548387096774,0.33064516129032256,0.03225806451612903,0.008064516129032258,0.1693548387096774,0.016129032258064516,0.04032258064516129,0.016129032258064516,0.10483870967741936,5,1.0,11,javascript,JavaScript/96,96
0,1,1,1,2,0,0,0,1,0,0,2,5,11,3,2,4,73,47,26,10,0.6438356164383562,0.3561643835616438,0.0273972602739726,0.0,0.1506849315068493,0.0273972602739726,0.0136986301369863,0.0273972602739726,0.136986301369863,3,1.0,5,javascript,JavaScript/97,97
0,1,3,3,1,1,0,0,1,0,0,0,10,20,3,1,8,125,85,40,15,0.68,0.32,0.016,0.0,0.16,0.008,0.024,0.008,0.12,3,1.0,7,javascript,JavaScript/98,98
0,1,2,2,1,0,0,0,1,1,1,1,4,14,3,3,3,72,45,27,10,0.625,0.375,0.013888888888888888,0.013888888888888888,0.19444444444444445,0.041666666666666664,0.027777777777777776,0.041666666666666664,0.1388888888888889,2,1.0,7,javascript,JavaScript/99,99
0,1,3,3,0,1,0,0,1,1,1,0,2,12,2,1,2,62,41,21,10,0.6612903225806451,0.3387096774193548,0.016129032258064516,0.016129032258064516,0.1935483870967742,0.016129032258064516,0.04838709677419355,0.016129032258064516,0.16129032258064516,2,1.0,7,javascript,JavaScript/100,100
0,1,5,5,3,1,0,0,1,2,2,3,6,29,6,6,10,179,118,61,14,0.659217877094972,0.3407821229050279,0.0223463687150838,0.0111731843575419,0.16201117318435754,0.0335195530726257,0.027932960893854747,0.0335195530726257,0.0782122905027933,5,1.0,22,javascript,JavaScript/101,101
0,1,2,2,1,1,0,0,2,0,0,0,3,10,3,0,3,62,42,20,11,0.6774193548387096,0.3225806451612903,0.03225806451612903,0.0,0.16129032258064516,0.0,0.03225806451612903,0.0,0.1774193548387097,3,1.0,6,javascript,JavaScript/102,102
0,1,2,2,2,0,0,0,2,1,1,1,9,14,3,1,8,98,64,34,13,0.6530612244897959,0.3469387755102041,0.02040816326530612,0.01020408163265306,0.14285714285714285,0.01020408163265306,0.02040816326530612,0.01020408163265306,0.1326530612244898,3,1.0,6,javascript,JavaScript/103,103
0,1,10,10,4,3,1,0,1,1,1,5,12,57,9,6,10,277,188,89,14,0.6787003610108303,0.3212996389891697,0.02888086642599278,0.0036101083032490976,0.20577617328519857,0.021660649819494584,0.036101083032490974,0.021660649819494584,0.05054151624548736,9,1.0,32,javascript,JavaScript/104,104
0,1,9,9,3,4,0,0,1,2,2,4,11,60,8,6,16,324,226,98,13,0.6975308641975309,0.30246913580246915,0.021604938271604937,0.006172839506172839,0.18518518518518517,0.018518518518518517,0.027777777777777776,0.018518518518518517,0.040123456790123455,8,1.0,25,javascript,JavaScript/105,105
0,1,5,5,1,1,0,0,1,2,2,0,3,21,4,4,5,112,73,39,13,0.6517857142857143,0.3482142857142857,0.017857142857142856,0.017857142857142856,0.1875,0.03571428571428571,0.044642857142857144,0.03571428571428571,0.11607142857142858,3,1.0,12,javascript,JavaScript/106,106
0,1,7,7,3,2,0,0,1,1,1,1,8,30,7,3,10,179,120,59,16,0.6703910614525139,0.329608938547486,0.027932960893854747,0.00558659217877095,0.16759776536312848,0.01675977653631285,0.03910614525139665,0.01675977653631285,0.0893854748603352,6,1.0,19,javascript,JavaScript/107,107
0,1,5,5,2,1,1,0,1,0,0,2,8,27,5,6,9,153,101,52,15,0.6601307189542484,0.33986928104575165,0.026143790849673203,0.0,0.17647058823529413,0.0392156862745098,0.032679738562091505,0.0392156862745098,0.09803921568627451,5,1.0,19,javascript,JavaScript/108,108
0,1,6,6,4,2,0,0,3,2,2,2,7,30,7,4,14,194,131,63,14,0.6752577319587629,0.3247422680412371,0.030927835051546393,0.010309278350515464,0.15463917525773196,0.020618556701030927,0.030927835051546393,0.020618556701030927,0.07216494845360824,7,1.0,22,javascript,JavaScript/109,109
0,1,5,5,3,2,0,0,2,0,0,0,7,25,6,2,9,152,103,49,12,0.6776315789473685,0.3223684210526316,0.03289473684210526,0.0,0.16447368421052633,0.013157894736842105,0.03289473684210526,0.013157894736842105,0.07894736842105263,6,1.0,12,javascript,JavaScript/110,110
1,2,6,6,4,1,0,0,3,3,3,4,6,52,9,5,5,277,187,90,15,0.6750902527075813,0.3249097472924188,0.018050541516245487,0.010830324909747292,0.18772563176895307,0.018050541516245487,0.021660649819494584,0.018050541516245487,0.05415162454873646,6,2.0,23,javascript,JavaScript/111,111
0,1,7,7,4,3,0,0,2,0,0,2,9,40,8,3,13,222,152,70,14,0.6846846846846847,0.3153153153153153,0.03153153153153153,0.0,0.18018018018018017,0.013513513513513514,0.03153153153153153,0.013513513513513514,0.06306306306306306,8,1.0,24,javascript,JavaScript/112,112
0,1,6,6,1,2,0,0,1,3,3,1,12,32,4,3,10,188,125,63,19,0.6648936170212766,0.3351063829787234,0.015957446808510637,0.015957446808510637,0.1702127659574468,0.015957446808510637,0.031914893617021274,0.015957446808510637,0.10106382978723404,4,1.0,13,javascript,JavaScript/113,113
0,1,6,6,1,3,0,0,1,0,0,1,5,29,5,2,4,136,94,42,14,0.6911764705882353,0.3088235294117647,0.029411764705882353,0.0,0.21323529411764705,0.014705882352941176,0.04411764705882353,0.014705882352941176,0.10294117647058823,5,1.0,13,javascript,JavaScript/114,114
0,1,5,5,1,2,1,0,1,0,0,0,4,25,5,3,6,133,91,42,14,0.6842105263157895,0.3157894736842105,0.03007518796992481,0.0,0.18796992481203006,0.022556390977443608,0.03759398496240601,0.022556390977443608,0.10526315789473684,5,1.0,14,javascript,JavaScript/115,115
0,1,12,12,4,4,0,0,1,2,2,3,13,66,9,5,10,311,212,99,16,0.6816720257234726,0.3183279742765273,0.02572347266881029,0.006430868167202572,0.21221864951768488,0.01607717041800643,0.03858520900321544,0.01607717041800643,0.05144694533762058,9,1.0,27,javascript,JavaScript/116,116
0,1,6,6,3,2,0,0,2,2,2,0,23,58,6,2,14,330,227,103,23,0.6878787878787879,0.31212121212121213,0.015151515151515152,0.006060606060606061,0.17575757575757575,0.006060606060606061,0.01818181818181818,0.006060606060606061,0.0696969696969697,6,1.0,16,javascript,JavaScript/117,117
0,1,2,2,1,1,0,0,2,0,0,0,81,69,3,0,53,522,358,164,24,0.685823754789272,0.31417624521072796,0.0038314176245210726,0.0,0.13218390804597702,0.0,0.0038314176245210726,0.0,0.04597701149425287,3,1.0,17,javascript,JavaScript/118,118
0,1,6,6,6,2,0,0,3,0,0,5,14,38,11,9,23,280,186,94,12,0.6642857142857143,0.3357142857142857,0.02857142857142857,0.0,0.1357142857142857,0.03214285714285714,0.02142857142857143,0.03214285714285714,0.04285714285714286,9,1.0,27,javascript,JavaScript/119,119
0,1,6,6,3,2,0,0,2,1,1,3,6,40,6,3,3,181,123,58,13,0.6795580110497238,0.32044198895027626,0.027624309392265192,0.0055248618784530384,0.22099447513812154,0.016574585635359115,0.03314917127071823,0.016574585635359115,0.0718232044198895,6,1.0,18,javascript,JavaScript/120,120
0,1,3,3,1,1,0,0,1,0,0,0,3,14,3,1,5,78,53,25,12,0.6794871794871795,0.32051282051282054,0.02564102564102564,0.0,0.1794871794871795,0.01282051282051282,0.038461538461538464,0.01282051282051282,0.15384615384615385,3,1.0,9,javascript,JavaScript/121,121
0,1,3,3,1,1,0,0,1,0,0,0,4,16,3,1,4,85,58,27,12,0.6823529411764706,0.3176470588235294,0.023529411764705882,0.0,0.18823529411764706,0.011764705882352941,0.03529411764705882,0.011764705882352941,0.1411764705882353,3,1.0,7,javascript,JavaScript/122,122
0,1,9,9,5,3,1,0,1,1,1,6,13,56,11,7,12,288,194,94,13,0.6736111111111112,0.3263888888888889,0.03125,0.003472222222222222,0.19444444444444445,0.024305555555555556,0.03125,0.024305555555555556,0.04513888888888889,10,1.0,30,javascript,JavaScript/123,123
0,1,2,2,5,0,0,0,6,1,1,0,33,25,6,0,43,275,188,87,17,0.6836363636363636,0.31636363636363635,0.01818181818181818,0.0036363636363636364,0.09090909090909091,0.0,0.007272727272727273,0.0,0.06181818181818182,6,1.0,9,javascript,JavaScript/124,124
0,1,5,5,3,1,0,0,3,3,3,1,9,29,7,2,8,176,115,61,18,0.6534090909090909,0.3465909090909091,0.022727272727272728,0.017045454545454544,0.16477272727272727,0.011363636363636364,0.028409090909090908,0.011363636363636364,0.10227272727272728,5,1.0,20,javascript,JavaScript/125,125
0,1,4,4,4,1,0,0,4,0,0,2,5,24,7,3,11,152,102,50,13,0.6710526315789473,0.32894736842105265,0.03289473684210526,0.0,0.15789473684210525,0.019736842105263157,0.02631578947368421,0.019736842105263157,0.08552631578947369,6,1.0,16,javascript,JavaScript/126,126
0,1,5,5,5,1,0,0,3,0,0,3,11,30,7,3,14,189,128,61,11,0.6772486772486772,0.32275132275132273,0.031746031746031744,0.0,0.15873015873015872,0.015873015873015872,0.026455026455026454,0.015873015873015872,0.0582010582010582,7,1.0,13,javascript,JavaScript/127,127
0,1,4,4,3,1,0,0,3,0,0,1,6,25,5,3,9,140,94,46,13,0.6714285714285714,0.32857142857142857,0.02857142857142857,0.0,0.17857142857142858,0.02142857142857143,0.02857142857142857,0.02142857142857143,0.09285714285714286,5,1.0,11,javascript,JavaScript/128,128
0,1,8,8,6,3,0,0,1,2,2,6,29,79,11,8,21,394,269,125,14,0.682741116751269,0.31725888324873097,0.02284263959390863,0.005076142131979695,0.20050761421319796,0.02030456852791878,0.02030456852791878,0.02030456852791878,0.03553299492385787,10,1.0,24,javascript,JavaScript/129,129
0,1,3,3,3,1,0,0,3,2,2,0,14,21,6,2,17,167,112,55,18,0.6706586826347305,0.32934131736526945,0.023952095808383235,0.011976047904191617,0.12574850299401197,0.011976047904191617,0.017964071856287425,0.011976047904191617,0.10778443113772455,5,1.0,14,javascript,JavaScript/130,130
0,1,4,4,2,0,1,0,2,0,0,2,8,16,4,3,11,110,72,38,13,0.6545454545454545,0.34545454545454546,0.02727272727272727,0.0,0.14545454545454545,0.02727272727272727,0.03636363636363636,0.02727272727272727,0.11818181818181818,4,1.0,13,javascript,JavaScript/131,131
0,1,10,10,2,3,0,0,1,3,3,0,10,48,7,5,10,246,165,81,14,0.6707317073170732,0.32926829268292684,0.02032520325203252,0.012195121951219513,0.1951219512195122,0.02032520325203252,0.04065040650406504,0.02032520325203252,0.056910569105691054,6,1.0,26,javascript,JavaScript/132,132
0,1,4,4,2,1,0,0,1,0,0,3,10,25,5,4,8,132,87,45,16,0.6590909090909091,0.3409090909090909,0.022727272727272728,0.0,0.1893939393939394,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.12121212121212122,4,1.0,12,javascript,JavaScript/133,133
0,1,3,3,4,0,0,0,5,1,1,0,20,21,5,0,18,174,115,59,13,0.6609195402298851,0.3390804597701149,0.022988505747126436,0.005747126436781609,0.1206896551724138,0.0,0.017241379310344827,0.0,0.07471264367816093,5,1.0,11,javascript,JavaScript/134,134
0,1,2,2,2,1,0,0,3,0,0,0,5,14,4,0,6,94,63,31,12,0.6702127659574468,0.32978723404255317,0.031914893617021274,0.0,0.14893617021276595,0.0,0.02127659574468085,0.0,0.1276595744680851,4,1.0,7,javascript,JavaScript/135,135
0,1,4,4,4,1,0,0,1,0,0,4,9,35,6,4,5,168,113,55,12,0.6726190476190477,0.3273809523809524,0.02976190476190476,0.0,0.20833333333333334,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.07142857142857142,6,1.0,11,javascript,JavaScript/136,136
0,1,3,3,4,0,0,0,3,6,6,2,4,25,5,2,7,158,103,55,14,0.6518987341772152,0.34810126582278483,0.02531645569620253,0.0379746835443038,0.15822784810126583,0.012658227848101266,0.0189873417721519,0.012658227848101266,0.08860759493670886,5,1.0,9,javascript,JavaScript/137,137
0,1,1,1,0,0,0,0,1,0,0,0,4,4,1,0,3,33,21,12,10,0.6363636363636364,0.36363636363636365,0.0,0.0,0.12121212121212122,0.0,0.030303030303030304,0.0,0.30303030303030304,1,1.0,3,javascript,JavaScript/138,138
0,1,4,4,0,0,2,0,1,0,0,0,2,14,3,4,4,84,55,29,11,0.6547619047619048,0.34523809523809523,0.023809523809523808,0.0,0.16666666666666666,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.13095238095238096,3,1.0,14,javascript,JavaScript/139,139
0,1,4,4,8,1,0,0,1,0,0,1,9,33,11,10,18,243,159,84,16,0.654320987654321,0.345679012345679,0.037037037037037035,0.0,0.13580246913580246,0.0411522633744856,0.01646090534979424,0.0411522633744856,0.06584362139917696,10,1.0,20,javascript,JavaScript/140,140
0,1,5,5,6,1,0,0,6,4,4,0,19,32,8,1,29,307,205,102,15,0.6677524429967426,0.3322475570032573,0.02280130293159609,0.013029315960912053,0.10423452768729642,0.003257328990228013,0.016286644951140065,0.003257328990228013,0.048859934853420196,8,1.0,14,javascript,JavaScript/141,141
0,1,3,3,2,1,0,0,1,0,0,0,8,26,5,3,6,134,90,44,16,0.6716417910447762,0.3283582089552239,0.022388059701492536,0.0,0.19402985074626866,0.022388059701492536,0.022388059701492536,0.022388059701492536,0.11940298507462686,4,1.0,9,javascript,JavaScript/142,142
0,1,7,7,4,2,0,0,1,1,1,2,12,36,8,3,11,213,142,71,15,0.6666666666666666,0.3333333333333333,0.028169014084507043,0.004694835680751174,0.16901408450704225,0.014084507042253521,0.03286384976525822,0.014084507042253521,0.07042253521126761,7,1.0,16,javascript,JavaScript/143,143
0,1,5,5,0,0,0,0,1,6,6,0,4,21,1,0,5,114,75,39,11,0.6578947368421053,0.34210526315789475,0.0,0.05263157894736842,0.18421052631578946,0.0,0.043859649122807015,0.0,0.09649122807017543,1,1.0,7,javascript,JavaScript/144,144
0,1,11,11,3,2,2,0,1,0,0,8,21,62,8,12,22,321,215,106,17,0.6697819314641744,0.3302180685358255,0.021806853582554516,0.0,0.19314641744548286,0.037383177570093455,0.03426791277258567,0.037383177570093455,0.0529595015576324,8,1.0,31,javascript,JavaScript/145,145
0,1,4,4,2,1,0,0,1,3,3,0,8,22,4,1,9,136,90,46,17,0.6617647058823529,0.3382352941176471,0.022058823529411766,0.022058823529411766,0.16176470588235295,0.007352941176470588,0.029411764705882353,0.007352941176470588,0.125,4,1.0,11,javascript,JavaScript/146,146
0,1,7,7,1,4,0,0,1,1,1,0,15,35,6,2,10,191,131,60,19,0.6858638743455497,0.31413612565445026,0.02617801047120419,0.005235602094240838,0.18324607329842932,0.010471204188481676,0.03664921465968586,0.010471204188481676,0.09947643979057591,6,1.0,15,javascript,JavaScript/147,147
0,1,9,9,4,3,0,0,2,1,1,4,12,45,8,5,17,280,193,87,11,0.6892857142857143,0.3107142857142857,0.025,0.0035714285714285713,0.16071428571428573,0.017857142857142856,0.03214285714285714,0.017857142857142856,0.039285714285714285,8,1.0,22,javascript,JavaScript/148,148
0,1,9,9,6,4,0,0,1,5,5,4,18,75,11,5,17,393,268,125,21,0.6819338422391857,0.31806615776081426,0.02544529262086514,0.01272264631043257,0.19083969465648856,0.01272264631043257,0.022900763358778626,0.01272264631043257,0.05343511450381679,11,1.0,32,javascript,JavaScript/149,149
0,1,3,3,2,1,0,0,3,0,0,0,7,18,4,0,4,92,63,29,11,0.6847826086956522,0.31521739130434784,0.03260869565217391,0.0,0.1956521739130435,0.0,0.03260869565217391,0.0,0.11956521739130435,4,1.0,8,javascript,JavaScript/150,150
0,1,3,3,1,1,0,0,1,0,0,0,6,18,3,1,5,94,64,30,13,0.6808510638297872,0.3191489361702128,0.02127659574468085,0.0,0.19148936170212766,0.010638297872340425,0.031914893617021274,0.010638297872340425,0.13829787234042554,3,1.0,9,javascript,JavaScript/151,151
0,1,2,2,1,1,0,0,1,0,0,1,2,19,2,2,2,87,60,27,12,0.6896551724137931,0.3103448275862069,0.022988505747126436,0.0,0.21839080459770116,0.022988505747126436,0.022988505747126436,0.022988505747126436,0.13793103448275862,3,1.0,7,javascript,JavaScript/152,152
0,1,7,7,3,2,0,0,1,1,1,2,12,38,6,4,12,201,136,65,15,0.6766169154228856,0.32338308457711445,0.024875621890547265,0.004975124378109453,0.1890547263681592,0.01990049751243781,0.03482587064676617,0.01990049751243781,0.07462686567164178,6,1.0,17,javascript,JavaScript/153,153
0,1,7,7,2,3,0,0,2,0,0,1,11,32,6,1,10,168,116,52,16,0.6904761904761905,0.30952380952380953,0.02976190476190476,0.0,0.19047619047619047,0.005952380952380952,0.041666666666666664,0.005952380952380952,0.09523809523809523,6,1.0,16,javascript,JavaScript/154,154
0,1,3,3,2,0,1,0,1,0,0,2,7,16,5,4,8,111,71,40,13,0.6396396396396397,0.36036036036036034,0.02702702702702703,0.0,0.14414414414414414,0.036036036036036036,0.02702702702702703,0.036036036036036036,0.11711711711711711,4,1.0,11,javascript,JavaScript/155,155
0,1,6,6,0,0,2,0,1,0,0,1,4,25,3,4,30,212,156,56,14,0.7358490566037735,0.2641509433962264,0.009433962264150943,0.0,0.1179245283018868,0.018867924528301886,0.02830188679245283,0.018867924528301886,0.0660377358490566,3,1.0,16,javascript,JavaScript/156,156
0,1,1,1,0,0,0,0,1,0,0,0,17,22,1,0,0,76,51,25,12,0.6710526315789473,0.32894736842105265,0.0,0.0,0.2894736842105263,0.0,0.013157894736842105,0.0,0.15789473684210525,1,1.0,3,javascript,JavaScript/157,157
0,1,8,8,4,3,0,0,2,0,0,3,11,46,8,4,11,242,165,77,16,0.6818181818181818,0.3181818181818182,0.028925619834710745,0.0,0.19008264462809918,0.01652892561983471,0.03305785123966942,0.01652892561983471,0.06611570247933884,8,1.0,20,javascript,JavaScript/158,158
0,1,1,1,1,0,0,0,2,0,0,0,4,12,2,0,1,56,39,17,10,0.6964285714285714,0.30357142857142855,0.017857142857142856,0.0,0.21428571428571427,0.0,0.017857142857142856,0.0,0.17857142857142858,2,1.0,6,javascript,JavaScript/159,159
0,1,6,6,8,3,2,0,1,10,10,6,29,102,14,21,43,586,398,188,21,0.6791808873720137,0.32081911262798635,0.02218430034129693,0.017064846416382253,0.17406143344709898,0.03583617747440273,0.010238907849829351,0.03583617747440273,0.03583617747440273,14,1.0,54,javascript,JavaScript/160,160
0,1,7,7,3,2,0,0,2,2,2,2,11,39,6,6,15,215,143,72,13,0.6651162790697674,0.33488372093023255,0.023255813953488372,0.009302325581395349,0.1813953488372093,0.027906976744186046,0.03255813953488372,0.027906976744186046,0.06046511627906977,6,1.0,21,javascript,JavaScript/161,161
0,1,2,2,1,0,0,0,2,2,2,0,1,7,2,0,3,54,34,20,10,0.6296296296296297,0.37037037037037035,0.018518518518518517,0.037037037037037035,0.12962962962962962,0.0,0.037037037037037035,0.0,0.18518518518518517,2,1.0,5,javascript,JavaScript/162,162
0,1,4,4,2,1,0,0,1,1,1,2,9,25,4,3,4,121,81,40,13,0.6694214876033058,0.3305785123966942,0.024793388429752067,0.008264462809917356,0.2066115702479339,0.024793388429752067,0.03305785123966942,0.024793388429752067,0.10743801652892562,4,1.0,12,javascript,JavaScript/163,163
1,2,3,1,1,2,0,0,2,3,3,0,5,23,4,7,4,124,76,48,17,0.6129032258064516,0.3870967741935484,0.024193548387096774,0.024193548387096774,0.18548387096774194,0.056451612903225805,0.024193548387096774,0.056451612903225805,0.13709677419354838,4,2.0,11,go,Go/0,0
1,1,9,0,3,1,0,0,1,7,7,6,3,31,5,20,7,177,107,70,20,0.6045197740112994,0.3954802259887006,0.022598870056497175,0.03954802259887006,0.1751412429378531,0.11299435028248588,0.05084745762711865,0.11299435028248588,0.11299435028248588,5,1.0,19,go,Go/1,1
1,1,0,0,0,0,0,0,1,1,1,0,0,5,1,1,1,29,18,11,8,0.6206896551724138,0.3793103448275862,0.0,0.034482758620689655,0.1724137931034483,0.034482758620689655,0.0,0.034482758620689655,0.27586206896551724,1,1.0,3,go,Go/2,2
1,1,2,0,1,1,0,0,2,0,0,1,1,9,3,7,4,62,36,26,12,0.5806451612903226,0.41935483870967744,0.03225806451612903,0.0,0.14516129032258066,0.11290322580645161,0.03225806451612903,0.11290322580645161,0.1935483870967742,3,1.0,10,go,Go/3,3
1,2,6,0,0,2,0,0,2,9,9,2,3,34,4,16,2,169,101,68,14,0.5976331360946746,0.40236686390532544,0.011834319526627219,0.05325443786982249,0.20118343195266272,0.09467455621301775,0.03550295857988166,0.09467455621301775,0.08284023668639054,3,2.0,15,go,Go/4,4
1,2,6,0,1,1,0,0,2,7,7,3,4,31,3,14,5,155,95,60,12,0.6129032258064516,0.3870967741935484,0.012903225806451613,0.04516129032258064,0.2,0.09032258064516129,0.03870967741935484,0.09032258064516129,0.07741935483870968,3,2.0,13,go,Go/5,5
1,2,8,0,1,2,0,0,2,8,8,4,1,34,6,20,6,189,113,76,23,0.5978835978835979,0.4021164021164021,0.015873015873015872,0.042328042328042326,0.17989417989417988,0.10582010582010581,0.042328042328042326,0.10582010582010581,0.12169312169312169,4,2.0,20,go,Go/6,6
1,2,2,0,1,1,0,0,1,3,3,1,1,17,3,6,2,94,59,35,14,0.6276595744680851,0.3723404255319149,0.02127659574468085,0.031914893617021274,0.18085106382978725,0.06382978723404255,0.02127659574468085,0.06382978723404255,0.14893617021276595,3,2.0,9,go,Go/7,7
1,1,4,0,0,1,0,0,1,0,0,2,0,13,2,10,4,77,45,32,9,0.5844155844155844,0.4155844155844156,0.012987012987012988,0.0,0.16883116883116883,0.12987012987012986,0.05194805194805195,0.12987012987012986,0.11688311688311688,2,1.0,9,go,Go/8,8
1,1,5,0,1,1,0,0,1,6,6,3,1,28,4,12,1,132,80,52,18,0.6060606060606061,0.3939393939393939,0.015151515151515152,0.045454545454545456,0.21212121212121213,0.09090909090909091,0.03787878787878788,0.09090909090909091,0.13636363636363635,3,1.0,13,go,Go/9,9
1,1,6,0,1,2,0,0,2,7,7,2,4,29,4,14,7,170,103,67,12,0.6058823529411764,0.3941176470588235,0.01764705882352941,0.041176470588235294,0.17058823529411765,0.08235294117647059,0.03529411764705882,0.08235294117647059,0.07058823529411765,4,1.0,15,go,Go/10,10
1,3,12,0,0,2,0,0,2,7,7,3,6,43,4,27,5,209,122,87,17,0.583732057416268,0.41626794258373206,0.009569377990430622,0.03349282296650718,0.20574162679425836,0.1291866028708134,0.05741626794258373,0.1291866028708134,0.08133971291866028,3,3.0,20,go,Go/11,11
1,1,4,0,2,1,0,0,2,3,3,2,4,20,4,11,3,112,66,46,14,0.5892857142857143,0.4107142857142857,0.026785714285714284,0.026785714285714284,0.17857142857142858,0.09821428571428571,0.03571428571428571,0.09821428571428571,0.125,4,1.0,14,go,Go/12,12
1,2,3,1,2,1,0,0,2,0,0,1,7,17,4,7,5,95,57,38,12,0.6,0.4,0.031578947368421054,0.0,0.17894736842105263,0.07368421052631578,0.031578947368421054,0.07368421052631578,0.12631578947368421,4,2.0,12,go,Go/13,13
1,1,3,0,0,1,0,0,1,4,4,1,2,17,2,7,3,93,58,35,13,0.6236559139784946,0.3763440860215054,0.010752688172043012,0.043010752688172046,0.1827956989247312,0.07526881720430108,0.03225806451612903,0.07526881720430108,0.13978494623655913,2,1.0,7,go,Go/14,14
1,1,4,1,1,1,0,0,1,1,1,2,2,15,3,7,2,79,46,33,13,0.5822784810126582,0.4177215189873418,0.02531645569620253,0.012658227848101266,0.189873417721519,0.08860759493670886,0.05063291139240506,0.08860759493670886,0.16455696202531644,3,1.0,10,go,Go/15,15
1,1,4,0,1,1,0,0,1,2,2,1,1,18,4,10,3,103,62,41,13,0.6019417475728155,0.39805825242718446,0.019417475728155338,0.019417475728155338,0.17475728155339806,0.0970873786407767,0.038834951456310676,0.0970873786407767,0.1262135922330097,3,1.0,14,go,Go/16,16
1,1,5,0,1,1,0,0,1,3,3,1,0,22,3,12,8,148,91,57,14,0.6148648648648649,0.38513513513513514,0.013513513513513514,0.02027027027027027,0.14864864864864866,0.08108108108108109,0.033783783783783786,0.08108108108108109,0.0945945945945946,3,1.0,11,go,Go/17,17
1,2,3,0,1,1,0,0,1,3,3,1,5,19,3,7,4,100,61,39,13,0.61,0.39,0.02,0.03,0.19,0.07,0.03,0.07,0.13,3,2.0,9,go,Go/18,18
1,1,9,0,1,3,0,0,1,8,8,3,0,45,5,22,24,326,202,124,14,0.6196319018404908,0.3803680981595092,0.012269938650306749,0.024539877300613498,0.13803680981595093,0.06748466257668712,0.027607361963190184,0.06748466257668712,0.04294478527607362,5,1.0,31,go,Go/19,19
1,1,9,1,3,2,0,0,1,4,4,4,5,50,7,19,8,260,157,103,25,0.6038461538461538,0.39615384615384613,0.019230769230769232,0.015384615384615385,0.19230769230769232,0.07307692307692308,0.03461538461538462,0.07307692307692308,0.09615384615384616,6,1.0,25,go,Go/20,20
1,1,5,0,3,2,0,0,2,0,0,3,6,30,6,14,1,140,84,56,12,0.6,0.4,0.03571428571428571,0.0,0.21428571428571427,0.1,0.03571428571428571,0.1,0.08571428571428572,6,1.0,19,go,Go/21,21
1,1,2,0,0,1,0,1,1,2,2,1,0,14,2,7,1,88,57,31,14,0.6477272727272727,0.3522727272727273,0.011363636363636364,0.022727272727272728,0.1590909090909091,0.07954545454545454,0.022727272727272728,0.07954545454545454,0.1590909090909091,2,1.0,10,go,Go/22,22
1,1,0,0,0,0,0,0,1,1,1,0,0,4,1,1,0,24,14,10,8,0.5833333333333334,0.4166666666666667,0.0,0.041666666666666664,0.16666666666666666,0.041666666666666664,0.0,0.041666666666666664,0.3333333333333333,1,1.0,3,go,Go/23,23
1,1,1,0,1,1,0,0,2,0,0,0,4,9,3,4,4,61,36,25,12,0.5901639344262295,0.4098360655737705,0.03278688524590164,0.0,0.14754098360655737,0.06557377049180328,0.01639344262295082,0.06557377049180328,0.19672131147540983,3,1.0,8,go,Go/24,24
1,1,5,0,2,1,0,0,1,6,6,3,6,27,5,11,5,144,87,57,14,0.6041666666666666,0.3958333333333333,0.020833333333333332,0.041666666666666664,0.1875,0.0763888888888889,0.034722222222222224,0.0763888888888889,0.09722222222222222,4,1.0,15,go,Go/25,25
1,1,6,0,2,2,0,0,1,3,3,3,2,29,6,15,4,160,100,60,14,0.625,0.375,0.025,0.01875,0.18125,0.09375,0.0375,0.09375,0.0875,5,1.0,17,go,Go/26,26
1,1,4,0,2,1,0,0,1,4,4,3,14,24,5,10,4,164,102,62,21,0.6219512195121951,0.3780487804878049,0.018292682926829267,0.024390243902439025,0.14634146341463414,0.06097560975609756,0.024390243902439025,0.06097560975609756,0.12804878048780488,4,1.0,13,go,Go/27,27
1,1,0,0,1,0,0,0,2,2,2,0,2,7,2,2,4,60,37,23,10,0.6166666666666667,0.38333333333333336,0.016666666666666666,0.03333333333333333,0.11666666666666667,0.03333333333333333,0.0,0.03333333333333333,0.16666666666666666,2,1.0,6,go,Go/28,28
1,2,2,0,2,1,0,0,2,5,5,1,2,21,4,7,2,125,78,47,14,0.624,0.376,0.024,0.04,0.168,0.056,0.016,0.056,0.112,4,2.0,12,go,Go/29,29
1,1,2,0,1,1,0,0,1,2,2,1,1,13,3,6,2,78,48,30,14,0.6153846153846154,0.38461538461538464,0.02564102564102564,0.02564102564102564,0.16666666666666666,0.07692307692307693,0.02564102564102564,0.07692307692307693,0.1794871794871795,3,1.0,9,go,Go/30,30
1,1,2,0,4,1,0,0,5,0,0,1,8,12,6,9,12,109,63,46,12,0.5779816513761468,0.42201834862385323,0.045871559633027525,0.0,0.11009174311926606,0.08256880733944955,0.01834862385321101,0.08256880733944955,0.11009174311926606,6,1.0,17,go,Go/31,31
